time,hat{D_{w}},hat{D_{q}},theta,e_{theta},tau_{q}
15.2,-2.05301850724234,-0.62116003893804,0.345652056591966,0.0034137938069,45.5921053886414
15.3,-2.01201378638943,-0.398122318100837,0.345526634304034,0.003539216094831,43.3081299066544
15.4,-1.96465220847868,-0.191076443152207,0.345369481022653,0.003696369376213,45.1216965913773
15.5,-1.90189675223878,0.033864421909764,0.345179114644684,0.003886735754182,45.808407664299
15.6,-1.81962173746819,0.250549397585406,0.345022533519476,0.00404331687939,45.6997513771057
15.7,-1.71312482639187,0.541913842697487,0.34493428136149,0.004131569037376,46.2830901145935
15.8,-1.58491768153942,0.867462439482758,0.344876448468388,0.004189401930478,46.5377449989319
15.9,-1.43547361867507,1.21735431587903,0.344825213202132,0.004240637196734,47.2023844718933
16,-1.27781191272707,1.54278495302037,0.34478477200651,0.004281078392356,48.133397102356
16.1,-1.1034547551803,1.89522054967346,0.344752781004851,0.004313069394015,46.332910656929
16.2,-0.913134769586991,2.25544795921293,0.3447252333908,0.004340617008065,48.6200124025345
16.3,-0.706850811064171,2.61307088439628,0.344744825314087,0.004321025084779,47.3151862621307
16.4,-0.486984285920184,2.9746379523744,0.344783353195236,0.00428249720363,48.5617965459824
16.5,-0.253973475615892,3.34203585104873,0.344850112842484,0.004215737556381,47.6615458726883
16.6,-0.009810292986817,3.65938872509109,0.344881526731325,0.004184323667541,48.8204658031464
16.7,0.244853687146757,3.99143911756419,0.344957346211536,0.00410850418733,48.9150822162628
16.8,0.507968975785145,4.29916481377625,0.345057397680082,0.004008452718784,46.1527973413467
16.9,0.778228677755868,4.52342954099815,0.345227083907249,0.003838766491617,47.8659063577652
17,1.05496667907229,4.76831148249853,0.345461439648445,0.003604410750421,45.0491935014725
17.1,1.33598142486841,4.99286637127636,0.345685651215285,0.003380199183581,45.1944351196289
17.2,1.61876508561525,5.14007491663022,0.345922476740431,0.003143373658434,43.8236236572266
17.3,1.90199612252594,5.20728191520388,0.346193307350494,0.002872543048372,41.6659474372864
17.4,2.18393464007157,5.29649635655415,0.346497732055325,0.002568118343541,40.786612033844
17.5,2.46225387697132,5.27173440453506,0.346947796424681,0.002118053974185,41.8873190879822
17.6,2.73691867251646,5.18705002294252,0.347595374398901,0.001470475999965,40.3826534748077
17.7,3.00622185043476,5.08385850884814,0.348358229822436,0.00070762057643,39.636892080307
17.8,3.26549789371122,4.88866169587254,0.349091084751621,-2.52343527554211E-05,37.0201140642166
17.9,3.51529010488584,4.6735877034695,0.349727339226464,-0.000661488827598,37.2628659009933
18,3.75289578449371,4.36656293990562,0.350116519927998,-0.001050669529132,34.3345552682877
18.1,3.97637479132172,4.00637356996543,0.350401599234829,-0.001335748835963,33.4019035100937
18.2,4.18465028696278,3.60535997431116,0.350543083708436,-0.00147723330957,30.0476729869843
18.3,4.37635459709865,3.17067504485963,0.350650840664143,-0.001584990265277,31.9653034210205
18.4,4.54968122537747,2.65209980867093,0.350772142404087,-0.001706292005221,30.7739108800888
18.5,4.7045744633341,2.12093869489733,0.350916841632039,-0.001850991233173,29.2366921901703
18.6,4.83844358428748,1.54659362016114,0.351000592461085,-0.001934742062219,32.4526786804199
18.7,4.95092031973251,0.976204579504816,0.351117909489136,-0.00205205909027,26.8485456705093
18.8,5.03281440127023,0.314946122505967,0.351181670213966,-0.0021158198151,27.6962339878082
18.9,5.10995007873668,-0.341158939587046,0.351195568832846,-0.00212971843398,26.7106294631958
19,5.15687723001027,-0.941175157952848,0.351174618346688,-0.002108767947823,26.5004456043243
19.1,5.16333590832685,-1.6345811711385,0.351058758512582,-0.001992908113716,31.0989260673523
19.2,5.14839825762237,-2.28013518152198,0.350883939637625,-0.001818089238759,31.1461448669434
19.3,5.12249621564296,-2.9465515141834,0.350710797085381,-0.001644946686516,30.711305141449
19.4,5.07259350357048,-3.51904802593149,0.350613662037044,-0.001547811638178,31.9857090711594
19.5,4.99711107961385,-4.15115916799299,0.350488004549975,-0.001422154151109,29.3581664562225
19.6,4.89009470600027,-4.66113295741638,0.350303448426315,-0.001237598027449,36.9119048118591
19.7,4.756870180058,-5.19636783513997,0.350119576653843,-0.001053726254977,33.7650001049042
19.8,4.59172566473753,-5.65472028232643,0.349968441374979,-0.000902590976113,37.2785091400146
19.9,4.41944090472477,-6.05836202103247,0.349668785898032,-0.000602935499166,36.1798733472824
20,4.21983550055474,-6.40533281787059,0.349111826229664,-0.087312438430514,35.9608203172684
20.1,4.12480141791551,-5.66161081455949,0.329320550735136,-0.067521162935987,-81.5098702907562
20.2,3.78338262131055,-6.70396733277651,0.298830880871509,-0.03703149307236,-36.1447721719742
20.3,3.45398956365683,-7.14634497221259,0.276095276071017,-0.014295888271868,6.18248879909515
20.4,3.16548315839651,-7.23693977750665,0.263464431048087,-0.001665043248937,32.1224361658096
20.5,2.88829176888876,-7.18904819386432,0.258331997481268,0.003467390317881,35.572361946106
20.6,2.59607329046339,-7.09590725457142,0.257528422716571,0.004270965082578,42.027485370636
20.7,2.29573676874664,-7.07686604203692,0.259411866401641,0.002387521397509,40.3789132833481
20.8,1.98340774542514,-6.76123080976617,0.261357135261391,0.000442252537758,34.9150538444519
20.9,1.6532492612273,-6.5393806548627,0.262454576498343,-0.000655188699193,35.4549676179886
21,1.31062432265001,-6.22952748769824,0.262970429879966,-0.001171042080817,34.6224993467331
21.1,0.963456334359803,-5.82204190363027,0.263226288939006,-0.001426901139856,34.7527831792831
21.2,0.612565359737817,-5.42139846813018,0.263318126597283,-0.001518738798134,35.9748244285583
21.3,0.261224580834736,-4.93005780493985,0.263365140969946,-0.001565753170797,29.1551172733307
21.4,-0.087776050348395,-4.37750290748146,0.26337619484729,-0.00157680704814,34.6325486898422
21.5,-0.433783930649784,-3.89962852300891,0.263346219006614,-0.001546831207464,32.0147275924683
21.6,-0.77470287068653,-3.29837283520313,0.263360879462629,-0.00156149166348,31.1641097068787
21.7,-1.10836400524407,-2.70191317081568,0.263333750194094,-0.001534362394944,31.1696410179138
21.8,-1.43361831087309,-2.09288859549026,0.263380628879842,-0.001581241080693,30.2256852388382
21.9,-1.74755231229191,-1.4776219956438,0.263361101093051,-0.001561713293902,30.7445973157883
22,-2.05025080685032,-0.801817904532899,0.263338699505169,-0.00153931170602,28.3364981412888
22.1,-2.3383763977286,-0.207239824534566,0.263261969126665,-0.001462581327516,31.6042125225067
22.2,-2.61159595119785,0.341122113526846,0.263196934018717,-0.001397546219568,31.9023251533508
22.3,-2.86852269553229,0.936909932789033,0.26316025530094,-0.00136086750179,29.4784903526306
22.4,-3.10742694434569,1.50051971302175,0.263056439315228,-0.001257051516078,31.7970246076584
22.5,-3.3264030776693,1.95088910051627,0.262961633839775,-0.001162246040626,33.8090687990189
22.6,-3.52587399734149,2.45679366482067,0.262840192782608,-0.001040804983458,32.1278303861618
22.7,-3.70521722818788,2.82082926551176,0.262733541327366,-0.000934153528217,34.2251062393188
22.8,-3.86258858711883,3.27173997545133,0.262583854299421,-0.000784466500272,33.4379762411118
22.9,-3.99655472126754,3.53976110044919,0.262497723342453,-0.000698335543304,38.0636960268021
23,-4.10966746069656,3.82015534561849,0.262386240430028,-0.000586852630879,35.3729784488678
23.1,-4.19649120854372,4.06425819319654,0.26230078742272,-0.000501399623571,35.33596098423
23.2,-4.27300660425729,4.21046445599498,0.262258865675279,-0.00045947787613,31.902951002121
23.3,-4.32026377686964,4.33130932176323,0.262222328679712,-0.000422940880562,35.0779801607132
23.4,-4.33324888445992,4.37982682804216,0.262227455271403,-0.000428067472254,35.2126359939575
23.5,-4.32455644683893,4.36820233003973,0.262244577048914,-0.000445189249765,34.1127961874008
23.6,-4.30969869128002,4.37802519227425,0.262304136236778,-0.000504748437629,36.8242353200912
23.7,-4.27644792082198,4.24495262077072,0.262399823687966,-0.000600435888816,32.7942103147507
23.8,-4.22041755175447,4.17309359925307,0.262517309492117,-0.000717921692967,31.1484694480896
23.9,-4.13899357626907,4.01502255672581,0.262651989297321,-0.000852601498172,33.4541082382202
24,-4.03875697652869,3.8288467160424,0.262832632676029,-0.001033244876879,33.1998944282532
24.1,-3.92247168025336,3.6183906165265,0.263041799908945,-0.001242412109796,30.3923189640045
24.2,-3.79016786626179,3.38108735389334,0.263222438788831,-0.001423050989681,26.0872364044189
24.3,-3.63819025609477,3.10708303884081,0.2633358368466,-0.001536449047451,26.3806730508804
24.4,-3.47394459877349,2.94704876782289,0.263465683880924,-0.001666296081775,26.7793506383896
24.5,-3.3071038302911,2.66063269227682,0.263583851034425,-0.001784463235275,30.765825510025
24.6,-3.12724651867953,2.42445273395859,0.263697704340901,-0.001898316541751,23.2045352458954
24.7,-2.93784217184892,2.18461030538384,0.263821588269594,-0.002022200470445,22.4619448184967
24.8,-2.74283588952786,1.90240215712589,0.2639228227632,-0.00212343496405,22.0143958926201
24.9,-2.54218850093803,1.69641194407795,0.264021495031859,-0.00222210723271,23.6262083053589
25,-2.33772991775306,1.47687493720381,0.264033985546515,-0.002234597747366,22.0047742128372
25.1,-2.13157386407435,1.29780718092625,0.264017174968367,-0.002217787169217,19.7135150432587
25.2,-1.92606861785015,1.15828018082381,0.263969442484014,-0.002170054684864,21.9154790043831
25.3,-1.72117093766997,1.01528729268242,0.263934545144733,-0.002135157345583,24.5680198073387
25.4,-1.51887001264802,0.896936674530563,0.263942701989996,-0.002143314190847,23.5223367810249
25.5,-1.32115672661826,0.849403373139727,0.26395252551273,-0.002153137713581,26.9524544477463
25.6,-1.12794246039195,0.75204442768093,0.26396056692702,-0.002161179127871,26.318484544754
25.7,-0.94221104020088,0.751334370172354,0.263909334390675,-0.002109946591526,29.2136043310165
25.8,-0.765097870468081,0.808988386250991,0.263772656917364,-0.001973269118214,28.9844900369644
25.9,-0.597017958402701,0.795170071382673,0.263551214262131,-0.001751826462982,31.8261563777924
26,-0.440156991972615,0.878032323071562,0.263285777009108,-0.001486389209959,35.2817326784134
26.1,-0.29451642440963,0.935752622873558,0.263003049891204,-0.001203662092054,33.6158752441406
26.2,-0.160207154208177,1.00334384816744,0.262749504568664,-0.000950116769514,35.2424204349518
26.3,-0.040050911745306,1.11566790867921,0.262536594964259,-0.00073720716511,34.7267687320709
26.4,0.068530508171534,1.20792120855789,0.262264272487047,-0.000464884687898,38.2723122835159
26.5,0.16377925335077,1.26643427539728,0.261838770826825,-3.9383027675699E-05,40.189117193222
26.6,0.246201868074078,1.39733870705362,0.261235483367586,0.000563904431564,38.5773688554764
26.7,0.301588315534764,1.47206147124052,0.260699308632871,0.001100079166278,40.7612025737762
26.8,0.345529037478992,1.52634608557877,0.260408850624825,0.001390537174324,40.1322036981583
26.9,0.387304563915011,1.62334763921574,0.260481181824732,0.001318205974417,40.1949316263199
27,0.416479578126055,1.61203543032621,0.26089839779825,0.000900990000899,38.3963376283646
27.1,0.433408492995744,1.64418062650846,0.261478324502807,0.000321063296342,40.1775419712067
27.2,0.424863009455772,1.59762653388444,0.262186879150783,-0.000387491351633,36.8937313556671
27.3,0.398240991568845,1.5677468552886,0.26280465290616,-0.001005265107011,30.6196630001068
27.4,0.362160992379999,1.49998582121948,0.263272488176913,-0.001473100377763,31.3189715147018
27.5,0.318980277681037,1.36580097947566,0.263679865129132,-0.001880477329983,27.653580904007
27.6,0.271253765985776,1.1592770374573,0.264088774727328,-0.002289386928179,25.1379370689392
27.7,0.218365249146387,1.05117892473009,0.264379080746723,-0.002579692947574,22.3973289132118
27.8,0.15315274484913,0.797679543147917,0.264471910933771,-0.002672523134622,19.3815439939499
27.9,0.068456478385074,0.534705757215213,0.264550871023051,-0.002751483223902,20.0749158859253
28,-0.022588668221655,0.217180474618765,0.264785544799264,-0.002986157000114,17.1385630965233
