time,desired_D_u,hat{D_{u}},desired_D_v,hat{D_{v}},desired_D_w,hat{D_{w}},desired_D_q,hat{D_{q}},desired_D_r,hat{D_{r}},desired_x,x,desired_y,y,desired_z,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
37.8,-2.30291465188797,-1.82754041351167,-0.655804093401802,-0.658008982566951,1.55630043618642,1.56016675647339,-0.333665488213981,-0.053277082671248,0.182876956057222,0.286172147199826,-5.75475380194898,-6.51243772820413,8.17819103952419,7.54525431343979,-14.4500000000007,-14.2828496361702,0.001315672233549,0.005811275566751,0.011791742043059,42.3298204103836,23.899147875537,8.78835487802295
37.9,-2.53205228105956,-2.40553006968312,-0.64545666460557,-0.64196966887675,1.75531264614845,1.75721568344344,-0.594622357976895,-0.275440352716865,-0.009815813291404,0.208909097723856,-5.63143813887323,-6.39675753537046,8.26358908029943,7.64126694363484,-14.4750000000006,-14.3086682365093,0.000332382752739,0.006613845707591,0.011351867276788,27.904468630169,38.2033391173272,-28.7787475023793
38,-2.73928155067839,-2.59154252665485,-0.631545469990217,-0.634506627317671,1.95705021463605,1.95802815671181,-0.885690801464231,-0.490789925755481,-0.246101494382747,-0.056904082239626,-5.5068554259737,-6.28060241102878,8.34712784839336,7.73504954792363,-14.5000000000005,-14.3343077249751,0.000389010730744,0.007644727576493,0.010221186248106,47.0910828556343,13.5186456796541,12.2695038961778
38.1,-2.92427384290418,-2.67751689774301,-0.614917075835297,-0.611299963248422,2.1600145798231,2.16430111139232,-1.20292900240865,-0.79277617925211,-0.528307405642688,-0.203566129810149,-5.3810336938352,-6.16315348641917,8.4287885479356,7.82741865309579,-14.5250000000005,-14.3599573818813,0.000298048666927,0.008027425348708,0.00913061133839,28.7680226169279,10.0204752206187,-16.7669252794916
38.2,-3.08701389233127,-3.0283936106447,-0.596447636482467,-0.594592997338852,2.36266285413258,2.36257987396869,-1.54178115805887,-1.26088656020285,-0.857374353383791,-0.577717951087666,-5.25400125181666,-6.04429705815743,8.50855280561324,7.91849495009501,-14.5500000000004,-14.3855825649374,-0.000115593015228,0.008324593560585,0.008222054397367,16.9681736075167,8.56637902093054,7.88172178581209
38.3,-3.22779360888339,-3.06379985621722,-0.577033254271509,-0.589296562314081,2.56341934889844,2.56274512491243,-1.89714777102653,-1.41699389065268,-1.23277114260279,-0.856213970888137,-5.12578668168162,-5.92438192480846,8.58640267480482,8.00797594367646,-14.5750000000004,-14.4110920347829,-0.000401247154446,0.008702822774787,0.008049871474636,14.6763194780663,39.4129402979708,-27.4944402735348
38.4,-3.3472008986645,-2.97553100167649,-0.557580104546459,-0.55466853583811,2.76068746928294,2.76222630301515,-2.26346557437755,-1.91739886397014,-1.65244788955403,-1.24599556194702,-4.99641883116746,-5.80387521375071,8.66232063961819,8.09537693389387,-14.6000000000003,-14.4364019623012,8.76427462972451E-05,0.009530158899857,0.008613808516961,3.5373666185035,19.6012610136856,-18.2983614994391
38.5,-3.44610364596225,-3.22338968107289,-0.538994415588879,-0.545019501864722,2.95286188730942,2.95778888622688,-2.63479580098051,-2.30607447882046,-2.11282981593875,-1.7723339323018,-4.86592680749477,-5.68168058727915,8.73628961883154,8.18129050871229,-14.6250000000002,-14.4617592001158,6.28981282129182E-05,0.009721130805115,0.009021029778476,14.8575219471175,73.1246715571438,8.00710941591004
38.6,-3.52562909865923,-3.60633150212189,-0.522172395003912,-0.522181234354894,3.13834089824191,3.13920882381113,-3.0049193704371,-2.63487520980627,-2.60885216248273,-2.24162618397313,-4.73433997081837,-5.55846384933639,8.80829296973662,8.26521585513184,-14.6500000000002,-14.4869838260363,0.000343537253497,0.009474098029813,0.009599532756087,12.3680295097055,62.1393841819742,-10.856020648493
38.7,-3.58713897506172,-3.5654162447471,-0.507990194965128,-0.507408345325935,3.31553886366666,3.3160110432371,-3.36743745266784,-2.98050481681418,-3.13403579726078,-2.72725541473242,-4.6016879276214,-5.43459362977339,8.87831449188321,8.34686366889416,-14.6750000000001,-14.5119715303946,0.001374139787412,0.008887488552248,0.010920260700003,22.702619938137,-5.94806235428262,11.8076669085106
38.8,-3.63220068139357,-3.58143731811986,-0.497294008806106,-0.492167749138765,3.4828986435215,3.48524691062645,-3.71587577824992,-3.2747961608613,-3.68060203855822,-3.18529250981107,-4.46800052405393,-5.30945784290515,8.94633843072426,8.42656152401474,-14.7000000000001,-14.5367743468078,0.002427586440441,0.007205678235727,0.011367996181043,49.3512837574814,-16.9218979748046,-48.6126279556583
38.9,-3.66255509477574,-3.57692843520135,-0.490890390726761,-0.486428700632512,3.63890391898876,3.6367486727683,-4.04379100332614,-3.69626195154427,-4.23962419039278,-3.62243725247628,-4.3333078392178,-5.18254133140416,9.01234948116048,8.50466243578803,-14.725,-14.5614433596569,0.002843175621386,0.005905860675292,0.012130881591511,37.1057212933251,12.6588961573625,23.9889688629652
39,-3.68008142534996,-3.68836879227749,-0.489536888863896,-0.492545295056917,3.78209130861968,3.78693772557835,-4.34487740230525,-3.65782670700076,-4.80121232727529,-4.24395075747109,-4.19764017839885,-5.05424776795542,9.07633279098401,8.58094934226789,-14.75,-14.5859291633478,0.003045643621227,0.004086668373025,0.012879769904276,-2.0240137031258,45.438328311081,22.8340672583256
39.1,-3.68675972233781,-3.79836815889596,-0.493933079668399,-0.489839392507984,3.91106218129122,3.91516054988426,-4.61307215517784,-4.28265885993733,-5.3547269880866,-4.84584359531142,-4.06102806624843,-4.92489589887434,9.13827396422008,8.6552099441256,-14.7749999999999,-14.610180951989,0.003386166110949,0.003221053181907,0.012406456234448,16.6419650941682,32.0460434405495,21.8440198719952
39.2,-3.68463163139584,-3.53973354995645,-0.504712088452755,-0.501468153496624,4.02449407160094,4.02963491110239,-4.84265751813686,-4.66344849802905,-5.88901666967692,-5.39819594545696,-3.92350223991544,-4.79425569273387,9.198159064366,8.72768428223315,-14.7999999999998,-14.6343762058626,0.003488583593537,0.002769400337398,0.011624249274156,36.4501282185356,-2.74797780774182,-18.6708912618604
39.3,-3.67576004390183,-3.67265765180606,-0.52243267714543,-0.52154331790566,4.1211516060685,4.13130987905106,-5.02835821591271,-4.96897604389617,-6.39267336882619,-5.88738937335294,-3.78509364213063,-4.6624945534028,9.2559746175269,8.79839201190609,-14.8249999999998,-14.6585772350884,0.003449419128191,0.002681918701846,0.011397152987032,15.9815547298433,31.7632367841763,5.47143016414922
39.4,-3.66218830219471,-3.5476991180948,-0.547571975742963,-0.553473177053771,4.19989685201158,4.20685029856689,-5.1654324709451,-5.03237018865546,-6.8542999231931,-6.26272256454084,-3.64583341424458,-4.5295782375175,9.31170761544722,8.86728208255741,-14.8499999999997,-14.6828567964089,0.00322271577784,0.002703122500203,0.0107028423456,9.57455720944917,18.1096039204021,-27.9015064708367
39.5,-3.64589963784832,-3.64061229039185,-0.580518928722263,-0.585604366689901,4.25969900517389,4.2712759684464,-5.24975518691486,-5.14938985798856,-7.26278256083022,-6.83767058427026,-3.50575288922108,-4.39589123093959,9.36534551843754,8.93419202010154,-14.8749999999997,-14.7071669725148,0.003198650138377,0.002053978495796,0.010594592203028,26.7484717826938,55.0620094487478,-4.67973641579459
39.6,-3.62877752249888,-3.49215278477936,-0.621568521806419,-0.624029068008715,4.29964333707065,4.2929172134479,-5.27789193052307,-5.50939813267237,-7.60756189277286,-7.02325009405627,-3.36488358458729,-4.26135918047678,9.41687625819597,8.99909152766278,-14.8999999999996,-14.731464067299,0.003303012904559,0.001728610037692,0.010140173752039,22.940644715741,46.0285253823901,-3.75363103449331
39.7,-3.61256760244457,-3.57110092071152,-0.670916848014746,-0.675349127432304,4.31893932854453,4.32089354850049,-5.24716250361925,-5.13731981504362,-7.87889557892716,-7.46808138958839,-3.22325719534247,-4.12579392182728,9.46628824052347,9.06205437388986,-14.9249999999995,-14.7558389728518,0.003291091704285,0.002154984708633,0.009778026617979,53.1229216757164,43.6832680820267,-18.9188739908514
39.8,-3.5988418692315,-3.52472274080189,-0.728657064924275,-0.728568663633354,4.31692792214964,4.31853177879062,-5.15569306537883,-5.41781117115799,-8.06810606445057,-8.06324091954416,-3.08090558682671,-3.9893805273009,9.51357034793247,9.1229797841254,-14.9499999999995,-14.78031659302,0.003334522783344,0.002492946003248,0.008879323787924,-9.26772595867245,3.06309838686768,10.0448509792823
39.9,-3.58896568894031,-3.44112681029654,-0.794776287582811,-0.79552560152801,4.2930878326555,4.29602116625624,-5.00245594843092,-5.26490673710729,-8.16780711814508,-8.16095853827121,-2.9378607875514,-3.85194986854746,9.55871194214827,9.18198401232394,-14.9749999999994,-14.8049359938736,0.003197162718037,0.002489684373911,0.009047962828875,0.981049405320644,65.9158037631693,-15.888667752527
40,-3.58406827325946,-3.69090063440627,-0.869153453604636,-0.868072716300072,4.24704086213297,4.24548022883466,-4.78729651059816,-5.14198264333921,-8.17210339791856,-8.19132292889852,-2.79415498199289,-3.71392289273999,9.6017028665026,9.23881832657166,-14.9999999999994,-14.8295904872731,0.003343211961193,0.002179248834118,0.009064697044377,12.8813631640655,25.4308687731953,-4.42299430943232
40.1,-3.58501712620333,-3.41782682961278,-0.951558188714161,-0.9536908574166,4.17855617369611,4.18165200930289,-4.51094657197016,-4.62915477670872,-8.07675790890692,-8.15979659200141,-2.64982050335119,-3.57472382685227,9.64253344821887,9.29365412190755,-15.0249999999993,-14.8543344567672,0.003139905395801,0.001696974807973,0.00952511553255,7.64068999713712,-1.75389769159114,-2.97460884213021
40.2,-3.59239694218461,-3.61708956959702,-1.04165069244911,-1.04308961050454,4.08755348596505,4.09518591604255,-4.17502420197161,-4.51238784818302,-7.87932299143788,-7.94087102429743,-2.50488982627509,-3.43503750678094,9.68119450058842,9.34617635353921,-15.0499999999993,-14.8790271194778,0.003316297224612,0.001539022070428,0.010359492206442,-7.8857321738913,-6.62641789884915,-23.9977473972571
40.3,-3.6064933649033,-3.45773501972182,-1.13898265496425,-1.14022559996462,3.97410515862472,3.97901415977662,-3.78201983938428,-4.29282560871748,-7.5792313593627,-7.73675891470678,-2.3593955595555,-3.29486523392903,9.71767732503759,9.3963466515817,-15.0749999999992,-14.9036951291982,0.003843748865464,0.001457836926868,0.010786398619125,0.630151766338185,-5.75295314265582,-20.2690049736523
40.4,-3.6272819431217,-3.70227402585382,-1.24299920696286,-1.24546681790684,3.83843714801523,3.84030479329193,-3.3352689463695,-3.74545819522789,-7.1778446822366,-7.52544953761888,-2.21337043878864,-3.15308504978544,9.75197371308478,9.44457546152159,-15.0999999999991,-14.9285712902158,0.003466510513904,0.001229981071872,0.01057563362214,-14.0283285961783,2.00755662681511,-6.1161522632997
40.5,-3.65442253992716,-3.75527690884466,-1.35304189580048,-1.35045168971344,3.68092882043489,3.67891916557392,-2.83891161186423,-3.36527445215934,-6.67845824295724,-7.18050542166073,-2.06684731901065,-3.01047870860305,9.78407594818737,9.4906776756043,-15.1249999999991,-14.9535183485782,0.002959970563565,0.001562490565473,0.011067451518885,14.8351880514323,62.8731570472216,35.1385498314126
40.6,-3.68725936771391,-3.64347000609989,-1.4683526718306,-1.46378328444821,3.5021116196973,3.50815409935949,-2.29783972680733,-2.81620253084245,-6.08626127966168,-6.91949171033795,-1.91985916730532,-2.8671255381969,9.81397680747788,9.53459068832994,-15.149999999999,-14.9785710866645,0.00237620348935,0.001717872368407,0.009774760623307,-7.76226322162991,31.0334317779356,-7.69847738536899
40.7,-3.7248267330996,-3.53092543027053,-1.58807886016939,-1.58355750211295,3.30266659438813,3.2999916626988,-1.71763255014581,-2.38873480041477,-5.40825370982301,-6.08649703648428,-1.7724390553867,-2.72293416820098,9.84166956338913,9.57646116605661,-15.174999999999,-15.0037487545227,0.001550519233395,0.001967917037909,0.00848728904883,41.1574064864839,-25.8632469348147,-2.57513967368265
40.8,-3.76586048565529,-3.63116017461109,-1.71127908432349,-1.70712351205813,3.08342079914637,3.08744406047703,-1.10448166730801,-1.68646834213055,-4.65312100814256,-5.23448050211905,-1.62462015215804,-2.57774400619885,9.86714798516785,9.61643690459902,-15.1999999999989,-15.0290954312284,0.000254716903764,0.002257957828267,0.00749087799174,24.6320431578188,34.5406230481318,-4.36590328622819
40.9,-3.8088150730403,-3.79842180948238,-1.83693009962461,-1.83121804772766,2.84534259307658,2.84835033678202,-0.465106508885938,-0.96039740456345,-3.83107004094791,-4.74996697658461,-1.47643571624895,-2.43299627971328,9.89040634027664,9.65411145656982,-15.2249999999988,-15.0543496937393,-1.75448200699924E-05,0.002124512487206,0.005834655342187,20.7416366432188,56.1569687546611,-0.722114923058331
41,-3.85188601429196,-3.69228185219318,-1.96393448622036,-1.96287865833637,2.58953586701437,2.59175257708703,0.193338256001971,-0.350251491751984,-2.95362962239101,-3.80763635021196,-1.32791908853239,-2.28883418685453,9.91143939568372,9.68947240580041,-15.2499999999988,-15.0794333618284,0.000859704872791,0.001522633464076,0.003073193841509,19.6476331452802,38.4824004728463,-0.645804032864706
41.1,-3.89303751402894,-3.8270543436643,-2.09112914355363,-2.09593992830026,2.317233239748,2.31996844156806,0.863362012107083,0.280021550884801,-2.03342042753293,-2.8845858197029,-1.17910368462302,-2.143664982112,9.93024241904035,9.72302890042355,-15.2749999999987,-15.1045968937858,0.001175887403507,0.000849538082399,0.001294475213365,5.20415707632268,7.87430289126341,-30.0966966529076
41.2,-3.93003485457066,-4.14840049574889,-2.2172945208895,-2.21903294498189,2.02978827137828,2.02920481842593,1.53724263514932,0.752579690947235,-1.08389965248219,-1.8770382107505,-1.03002298735891,-1.99559360081457,9.94681117974561,9.75515338172226,-15.2999999999987,-15.1301381831719,-0.001044366386586,-0.000455100420831,0.000821561119568,0.975742111902605,4.99798553989917,17.1283275188216
41.3,-3.96048112180625,-4.16999615293817,-2.3411645115844,-2.34449089746718,1.72866674971167,1.72515852524201,2.20713445621352,1.45587976589467,-0.119086433103024,-1.07622330046989,-0.880710539268031,-1.84578337239944,9.96114194989823,9.78537939727652,-15.3249999999986,-15.1558058368835,-0.004568077172218,-0.001372864621317,-0.000493457769285,3.08663703066186,13.0974525629017,-19.7245877518525
41.4,-3.98185774535558,-3.99503291233212,-2.46143693249695,-2.46568552106445,1.41543711286739,1.41076993826006,2.86517808597543,2.30817451683787,0.84672549420669,-0.093854056182976,-0.731199935021285,-1.69538323232799,9.97323150513538,9.81339526879414,-15.3499999999986,-15.1814514118304,-0.008231035055818,-0.001499592979417,-0.001696960598697,40.9858840761963,43.6040733793566,12.7381807430421
41.5,-3.99156826536858,-4.00794512712996,-2.57678450426911,-2.58019221052653,1.09176007807921,1.08970273801649,3.50361040821106,2.96413383765136,1.79926109540909,0.77355716017378,-0.581524813873887,-1.5451734644617,9.98307712535814,9.83907738854436,-15.3749999999985,-15.2070685771008,-0.011285881167566,-1.10036742304274E-05,-0.001434433126181,27.6811963983778,27.3487589569577,0.660237785304659
41.6,-3.98698467832559,-3.93047757886479,-2.68586624321165,-2.68594965977497,0.759377552932902,0.766970677677145,4.11487305620317,3.52345524454481,2.72455636937153,1.83347005002837,-0.431718852096657,-1.396831831316,9.9906765953435,9.86205186220825,-15.3999999999984,-15.2325209683051,-0.01205434831227,0.001258031315938,-0.001007741941833,-5.64670882679393,-26.1917811455763,7.08718013412614
41.7,-3.96549566343575,-3.90844591165048,-2.78733917125338,-2.78286356822387,0.420100910950649,0.429395340181346,4.69171771686168,4.12287151915525,3.60924280078006,2.69173205156369,-0.281815755399006,-1.2517510144372,9.99602820524277,9.88207737087511,-15.4249999999984,-15.257521977411,-0.009137705113187,0.000558737060206,-0.000493106883831,14.0536757578896,-11.309589804239,-16.7607691909794
41.8,-3.92455595055782,-3.91261086142648,-2.87987024690091,-2.88129137181148,0.075798718469054,0.07615942712389,5.22730666498109,4.76452582838587,4.44081723250487,3.45372685053837,-0.131849251345292,-1.10797087120299,9.99913075096629,9.89948177347974,-15.4499999999983,-15.2822393765069,-0.004566947373172,-0.000897503114906,0.000618844332273,12.5502723482906,4.43580126998373,-15.0999149010469
41.9,-3.86173606071821,-4.01043312772837,-2.96214841743545,-2.9663754589796,-0.271615995882835,-0.265679611770409,5.71530701299773,5.56034759885837,5.2078908232911,4.42774405894288,0.018146918233739,-0.964285082509975,9.99998353445438,9.91446400538534,-15.4749999999983,-15.3068047261289,0.000387862825953,-0.001764732111538,0.003765368948903,11.0930764876279,13.1879134356303,-48.8558064979077
42,-3.77477163184939,-3.79670247615278,-3.03289669067525,-3.01863909419107,-0.620198834149445,-0.616063965283718,6.1499772683992,5.7737179169938,5.90041128244413,5.31166706247279,0.168139004832725,-0.819307217048678,9.99858636383433,9.92701537660553,-15.4999999999982,-15.3314484672121,0.00428186607412,-0.003202688387404,0.00786361068024,27.2860048729271,6.73540308377296,-16.7775056139941
42.1,-3.66161153572594,-3.92463105159796,-3.09088412357447,-3.07002164052151,-0.967987386592569,-0.963872592541925,6.52624491971139,5.93121669984447,6.5098532425974,5.79039033299595,0.318093260864955,-0.672631322917182,9.99493955346366,9.93696453045146,-15.5249999999981,-15.3561847176175,0.00667517291766,-0.005573542137882,0.006845920729533,-4.87879914802515,-9.28476474977122,-14.6052385473838
42.2,-3.5204639974696,-3.78079745484927,-3.13493762472646,-3.12182877942895,-1.31301475380023,-1.31515041983038,6.83977392052349,6.28396279492535,7.02937242768488,6.3543521984468,0.467975947255436,-0.524421218927469,9.9890439238593,9.94465728285105,-15.5499999999981,-15.3809341470802,0.007673345866956,-0.007372790368185,0.002505568737091,3.59918433739284,26.8015562804683,-23.347253464068
42.3,-3.34983994648444,-3.66950812401436,-3.163953468497,-3.15939237573493,-1.65332313198079,-1.66172506495623,7.08702110677461,6.75551859416053,7.45392017569044,6.97638293065527,0.617753341032044,-0.375425981634616,9.98090080151304,9.95059881014617,-15.574999999998,-15.4056851845021,0.007963731688705,-0.006747433133945,-0.002960182865924,0.823591972013931,-37.084105291739,-21.3708465293834
42.4,-3.14859285714337,-3.16353037240322,-3.17690842003094,-3.18468597998843,-1.9869773594871,-1.97727745797773,7.26528076271201,6.89095835667223,7.78031586173695,7.3666427143969,0.767391742913048,-0.226392926834784,9.97051201859307,9.95510039797466,-15.599999999998,-15.4305675657776,0.008242449831263,-0.006377147887056,-0.006042686337796,7.19575031878765,-16.0729749081668,-32.5985345848956
42.5,-2.91595437867126,-2.94670974252853,-3.17287037274472,-3.17603546344942,-2.31207832283649,-2.30264166072993,7.37271674251241,6.96857262914338,8.00727581164243,7.69199718364278,0.916857484889307,-0.077179191968596,9.95787991253171,9.95805007913131,-15.6249999999979,-15.4555443344404,0.00837699620971,-0.009182076504857,-0.005999088476138,-15.9712844586548,-15.3350083953635,-10.5780578089575
42.6,-2.65156510597472,-2.67703459794548,-3.15100840312384,-3.13913130060402,-2.62677612150759,-2.61915237088216,7.4083817543363,7.17987198074321,8.13539837278284,7.89181393877099,1.06611693779943,0.071276249955356,9.94300732549952,9.95898294182991,-15.6499999999979,-15.4801505733374,0.009362195767255,-0.014549135044597,-0.007114650292015,30.3372614198449,-34.2620618983076,-35.9061430145843
42.7,-2.35549990599787,-2.56379030827392,-3.11060215166531,-3.11508474265387,-2.92928289259739,-2.93313301274218,7.37222361824389,7.54957880845159,8.16710589075442,7.86236024614733,1.2151365188962,0.220241448491541,9.92589760376586,9.95771214060978,-15.6749999999978,-15.5042663893297,0.009939766363251,-0.021092632185269,-0.010346329616425,-1.03480137702119,30.712681151723,-7.85084760900897
42.8,-2.02828728671889,-2.34026988460301,-3.05105044361151,-3.06498558491215,-3.21788519899675,-3.24806079278367,7.26507851556412,7.35436546883565,8.10654539962188,7.94229251155659,1.36388269940253,0.371241458797042,9.90655459694593,9.9544265405584,-15.6999999999977,-15.5281386811994,0.008545818708877,-0.02108176734696,-0.011574350894668,11.6785690696406,62.0546175233366,-59.1446731687526
42.9,-1.67092237717056,-1.9964651599288,-2.9718790686793,-2.98374461818682,-3.49095588806983,-3.50773497306673,7.08865145159164,7.09859310871288,7.95945084377742,8.07231284520279,1.51232201205534,0.521807528991135,9.88498265713466,9.94910388058446,-15.7249999999977,-15.5521940517109,0.007517924515466,-0.012462438718405,-0.009781043254897,-10.1748956904054,28.7753146957763,-11.7637268438066
43,-1.28487317575899,-1.50788822833101,-2.87274764525286,-2.87224495703134,-3.74696533187629,-3.74398061645028,6.84548435256232,6.90323945348876,7.73297058520379,8.14267372261428,1.6604210586355,0.668687031885364,9.8611866379275,9.94154306705468,-15.7499999999976,-15.5767760702956,0.00995052618309,-0.003704141746155,-0.006475448296532,22.0076585716347,44.5220506542383,9.13177753318406
43.1,-0.872079819431,-0.83528326490559,-2.75345550143493,-2.75303269072062,-3.98449196472265,-3.97461026922759,6.53891240850077,6.74617558080792,7.4354647877473,7.76980799419726,1.80814651748231,0.813652768014131,9.83517189332838,9.93144058516204,-15.7749999999976,-15.6022923805041,0.013959269689735,0.00338443206751,-0.001752948398707,8.71207805016674,38.6160704557216,-8.41048341972674
43.2,-0.434946726559852,-0.685023792239395,-2.61394651288248,-2.61551212356813,-4.2022320392331,-4.1954919919195,6.17300945268188,6.50146833781311,7.07627798890027,7.61122832248394,1.95546515099076,0.958185341276311,9.8069442765451,9.918536006499,-15.7999999999975,-15.6287516494821,0.018010673132872,0.008470309698344,0.004382143037696,17.4203286843025,25.5987919199078,-7.33269097457115
43.3,0.023672429650666,-0.316211158439202,-2.45431284543361,-2.44702037984001,-4.3990085281477,-4.39347635735299,5.75252333324926,6.03369048166128,6.6654927516604,7.33288565985643,2.10234381308979,1.10515583739626,9.77651013867234,9.90239506476584,-15.8249999999974,-15.656349432026,0.019153515208778,0.01307487744589,0.009483221626364,44.9203695599285,39.8439897007957,-43.0205736529061
43.4,0.50049685440149,0.229778979895728,-2.27479755909581,-2.27339544357799,-4.57377910563984,-4.57033374347269,5.28280238039155,5.63546732319541,6.21367071987706,6.65358284737672,2.24874945670007,1.2554660841193,9.74387632726274,9.88289271094468,-15.8499999999974,-15.6850595076923,0.016436313390695,0.017751179201062,0.013316751921222,34.5324425948876,-1.97860464705177,-7.85534398879613
43.5,0.991847701721367,0.650152920917114,-2.07579603894643,-2.07435543824666,-4.72564314904234,-4.72568533904648,4.76971420109685,5.14359449373016,5.73158766958646,6.35501133442752,2.39464914116944,1.40737638932322,9.70905018478618,9.8604457747587,-15.8749999999973,-15.7144490282959,0.011634679968725,0.02216021036696,0.016810765780255,5.94221541361467,25.3933521605896,28.8465769386209
43.6,1.4936838070196,1.13583372673298,-1.85785622782066,-1.85150878379127,-4.8538477094271,-4.8533021423196,4.21955814092523,4.7358220271483,5.22996924978603,5.96687201925178,2.5400100396844,1.55801006457168,9.6720395469778,9.83563143760326,-15.8999999999973,-15.7438877927604,0.007699002206589,0.026157110146625,0.019226414852234,-19.817696677058,10.6546962805376,15.774084585229
43.7,2.00164370367594,1.50430061608775,-1.62167764525677,-1.61224137898144,-4.95779240743612,-4.95012903454237,3.63897283686609,4.20835217748706,4.71923403680942,5.17814358776959,2.68479944665602,1.70756070604797,9.63285274107497,9.80858936335949,-15.9249999999972,-15.7732767725087,0.004439572257442,0.028451296960298,0.018810492084735,-17.5080970743321,-35.7107718876464,-21.6017534405604
43.8,2.51109344666096,1.84817475606334,-1.36810918695486,-1.36700407210246,-5.03703321904999,-5.01665262750509,3.03484034597835,3.83329946064187,4.20925028918316,4.77720439314357,2.82898478507856,1.85524610754527,9.5914985839437,9.77982761974702,-15.9499999999972,-15.8021963857399,0.002736628551273,0.027680095648211,0.016460381799315,3.47263130019772,-7.65915993117524,12.5972098124076
43.9,3.01717967288875,2.59912176771507,-1.09814570890493,-1.09632422001573,-5.09128512453684,-5.07250780426771,2.41418837035476,3.05580099393275,3.70911239110503,4.2404159585972,2.97253361385914,2.0025955188387,9.54798638009489,9.74940247575135,-15.9749999999971,-15.830538482101,0.001108126984409,0.02378940082717,0.013060162299844,-23.8209636394535,-3.03148043621924,-11.5234918574829
44,3.5148872417701,2.94336885606798,-0.812923410272013,-0.818559994960814,-5.12042360258336,-5.12107675327749,1.78409210963326,2.39224347286529,3.22694242311983,3.79178202652365,3.1154136351169,2.14906794394509,9.50232591959083,9.7176155531993,-15.999999999997,-15.8578583933686,0.000188910916583,0.018548901264998,0.009139695325696,-1.91875160133394,-5.78775393777198,-26.5279052307549
44.1,3.99910072160383,3.57812602792807,-0.513714039008776,-0.520866438241421,-5.12448496050015,-5.13734710816765,1.15157725784975,1.92953575725207,2.76972161265578,3.24229414364963,3.25759270144981,2.29524312915335,9.45452747584251,9.68442224063437,-16.024999999997,-15.8841408344751,-0.000595373890344,0.013748894630183,0.006058095530031,26.4644060584443,-4.41371281022677,-24.7195240368572
44.2,4.46466891925252,4.02100166470865,-0.201917953919046,-0.210492671398553,-5.10366550034585,-5.12115928537907,0.523525622358893,1.16409560062987,2.34315561275465,2.62622582004127,3.39903882316776,2.44191582177503,9.40460180329812,9.64951455519338,-16.0499999999969,-15.9096531587651,-0.002120281957947,0.010778631255729,0.00290436031098,9.94458565323493,-5.61244090416534,-12.8026482670074
44.3,4.90647159310416,4.53774627157854,0.120943913562366,0.107443828766067,-5.05831952975776,-5.07197540650677,-0.093415220275923,0.565597850462183,1.95157665551229,2.51665001091165,3.53972017549009,2.58874275401781,9.35256013502337,9.61283062949119,-16.0749999999969,-15.9347136263945,-0.004118956371255,0.010944372146798,0.001199432965061,21.5540230660756,39.3876697238481,8.96991307559805
44.4,5.31948744358308,5.06302698819161,0.453239145355721,0.442319097089673,-4.98895623514014,-4.98864099885603,-0.69291690183326,-0.022379751281208,1.59788465083154,2.10658523627569,3.67960510570602,2.7355359034371,9.29841418017407,9.57418193144541,-16.0999999999968,-15.959719013111,-0.006524652245677,0.01165968855605,8.45239047672957E-05,14.4070179823208,5.08200346954293,15.196328727519
44.5,5.69886244224295,5.42237297743942,0.793233909085037,0.788624370799132,-4.89623544357498,-4.88959639742013,-1.26904864998769,-0.762435197341391,1.28352827632298,1.7249307872795,3.81866214029639,2.88094457269184,9.24217612136162,9.533726070032,-16.1249999999967,-15.9846070876458,-0.008019264802849,0.011263011634535,-0.000832538682378,17.6093698933682,23.9679032559275,-19.2051730396294
44.6,6.0399775403752,5.82190590086103,1.13910394694213,1.13601769206162,-4.78096230831516,-4.77710196067177,-1.816347987447,-1.28515875359736,1.00852605702621,1.36469056986221,3.95685999201506,3.02536771274618,9.18385861191202,9.49122099732885,-16.1499999999967,-16.0094003146848,-0.009082357702492,0.010197295727943,-0.003018680151994,0.029993559097051,4.61083567162714,-48.9784871616209
44.7,6.33851479153994,6.05404536868939,1.48894640328728,1.47915453032378,-4.64408096092949,-4.6548447083859,-2.32988278584964,-1.77444903241222,0.771526391051652,1.03838577795334,4.09416756692841,3.16824686787575,9.12347477301886,9.44693646366199,-16.1749999999966,-16.033952570011,-0.009116059392707,0.010184207468633,-0.003848360206825,-24.006052423972,4.05868528472011,-28.7506832175285
44.8,6.59052092971859,6.63953457863655,1.84079240585618,1.83407308322408,-4.48666718102862,-4.4849870037013,-2.80530387323407,-2.51714516357667,0.569904466084602,0.75441559731661,4.23055397141134,3.30799234600574,9.06103819079115,9.40137778370461,-16.1999999999966,-16.0581174727307,-0.00648017497442,0.010897819832636,-0.004138149589766,-19.2338186958584,-5.87540637775176,-29.9566741842001
44.9,6.79246746594859,6.79217534331934,2.19262030873431,2.19077587557494,-4.30992014194808,-4.30812240893269,-3.23888756080258,-2.79847875268403,0.399893057926546,0.549260336053618,4.36598851909822,3.44620000932372,8.99656291319649,9.35391614513334,-16.2249999999965,-16.0822179606544,-0.00295489277185,0.010699598137928,-0.005532387722213,5.29180956812247,27.7757678929085,1.50233153711533
