time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
30.1,-9.36832287457571,-3.44234051739878,-12.2396132703361,0.170105543126916,0.038463686678084,-0.01014405770393,36.6219334310293,0.306666987136515,6.80927759485507
30.2,-9.41895787997846,-3.30195235098622,-12.2641180984267,0.170646959472682,0.038446624960664,-0.009029533383777,32.3052794413817,4.18470227782872,8.46188253225364
30.3,-9.46726137395518,-3.16173514875363,-12.2885961382002,0.171213508194309,0.038446651668772,-0.007971690527357,32.7954597570752,2.79631887238174,7.56041079216371
30.4,-9.51335855194396,-3.02160755547641,-12.3132835130745,0.172712684797848,0.037226592004337,-0.004040910286673,33.2005387014199,1.85161464469171,7.11978129519588
30.5,-9.55731047607444,-2.88149430379901,-12.338306137909,0.174961835854898,0.035651053121192,0.001386289491766,33.5508572206785,1.143773119451,6.86841630426908
30.6,-9.59915068890134,-2.74132893795737,-12.3637297047593,0.177823566610423,0.034036231911171,0.007551608813548,33.8615742304105,0.569960518541332,6.69722140050379
30.7,-9.63889933043246,-2.60105341255303,-12.389584883544,0.181187670764661,0.032495901864776,0.014015694748969,34.1410419219774,0.080818975248317,6.56778693772254
30.8,-9.6765685430688,-2.4606172085458,-12.4158801748821,0.184961879953418,0.031073261796317,0.02050532920094,34.3943876768741,-0.346825778537465,6.46634087849406
30.9,-9.71216484700126,-2.31997649915874,-12.4426086936282,0.189067012783347,0.029785797338073,0.026836316453699,34.6250595869953,-0.723143268092882,6.38709620629131
31,-9.74569044833708,-2.1790934626088,-12.4697519418349,0.193434132512293,0.028640254518514,0.032874332815613,34.8355437939564,-1.05169748315912,6.3268015046673
31.1,-9.77714412609422,-2.03793575225697,-12.4972820874175,0.198002685032869,0.027637868662117,0.038515092590996,35.0277322455903,-1.33265907954359,6.28303875156092
31.2,-9.80652191476667,-1.89647611675706,-12.5251635205462,0.202719179830718,0.026776438577422,0.043674551022535,35.2031338108029,-1.5644982819646,6.25371294782936
