time,hat{D_{v}},hat{D_{w}},x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
43.3,-2.48437239839204,-4.40883519277306,1.00171196367783,9.90653854838475,-15.7076073290963,0.114485932819987,0.014783545775686,-0.036938616420553,100,10.3025496006012,-70.9050059318543
43.4,-2.29578514813503,-4.58903739348276,1.13751666888617,9.89913641594436,-15.7256729447405,0.128893803915556,0.009365375371179,-0.001223441966562,22.8848278522491,0.670325756072998,-8.03022980690002
43.5,-2.07187504050285,-4.73454085443902,1.26473084223693,9.88576338260051,-15.742650887843,0.151285891528409,0.008520507265471,0.043696636153376,46.0389286279678,35.3976517915726,-16.3011968135834
43.6,-1.83875040326087,-4.85896804457935,1.38462890257583,9.86606725182163,-15.7591984126085,0.179990427607132,0.00917693768574,0.088727592277592,88.497394323349,50.9988248348236,-36.0010415315628
43.7,-1.5877001328666,-4.96342028970722,1.49863659803272,9.84042284310335,-15.7757847464574,0.213397231989254,0.012352696205185,0.128907483538307,51.9961476325989,55.7609498500824,9.57282036542892
43.8,-1.34580358236049,-5.04382027732927,1.61313819656902,9.80810132966533,-15.7934978765065,0.244866495212045,0.0156429619721,0.161529798335334,71.4056730270386,52.380359172821,32.3094546794891
43.9,-1.07730586770604,-5.10441920847816,1.73460878794999,9.76805390373654,-15.8133502626125,0.267682226411844,0.019504856609245,0.187343927199007,68.829071521759,76.35897397995,26.4981806278229
44,-0.790351044093067,-5.12776414331907,1.87033978268048,9.7183976461029,-15.8366291076727,0.274200116731135,0.025705579967863,0.207431989278121,66.2199795246124,70.0866103172302,46.738588809967
44.1,-0.476372588013794,-5.1152890466627,2.02726413407361,9.65713929550922,-15.8647888225641,0.257150569560017,0.032601174181051,0.21962003028778,50.9581327438355,15.5085816979408,25.7718861103058
44.2,-0.150155266308274,-5.10131094082193,2.2077509824267,9.58463911149873,-15.8983782671526,0.214318451524292,0.040107427634023,0.223362937792257,49.6262103319168,45.0641989707947,52.6043176651001
44.3,0.169920383271242,-5.061553544602,2.41016863458322,9.50389029149028,-15.9369717323904,0.147971821291713,0.048431205115827,0.218684213803058,-23.1525123119354,10.1522728800774,-2.92908847332001
44.4,0.500804047694565,-5.0033721049208,2.62725005041936,9.42089791341363,-15.9789582587832,0.066351035265454,0.059488915167642,0.207203549506777,-65.6032085418701,33.5990011692047,15.2321144938469
44.5,0.818061376177413,-4.89877705365857,2.85673149701163,9.33952117705465,-16.0238833213615,-0.027883131996807,0.074793823185168,0.187735186054782,-39.0768885612488,7.77224004268646,25.7405042648315
44.6,1.12718482501451,-4.77092582362852,3.09899098639939,9.26222064408923,-16.0719821466591,-0.13503374382444,0.094475490960979,0.165792309763196,-83.6620390415192,34.5197021961212,0.901249051094055
44.7,1.4747483675994,-4.62570122965214,3.35184297347636,9.19063378842898,-16.1228595184675,-0.252822132816624,0.118142174774534,0.137500143958075,-59.7522795200348,15.700975060463,-49.3379712104797
44.8,1.87412246443868,-4.47033781752601,3.60935998284446,9.12618168576246,-16.1749251301295,-0.374896492197045,0.148288670534409,0.092119963642782,-79.0242493152618,17.5648286938667,-39.5562350749969
44.9,2.20087540452547,-4.28809112290047,3.86098821976643,9.07118686355889,-16.2253991644009,-0.489515724409543,0.184923877576109,0.012585897444773,-89.3194198608398,-13.4354040026665,-35.2614492177963
45,2.51587615546398,-4.09753810982557,4.09290307672949,9.02847579792289,-16.270717550301,-0.580236789481511,0.222575787538946,-0.118955012396647,-93.438994884491,-14.7326335310936,-56.3699185848236
45.1,2.82739054619197,-3.8894859309452,4.29292922774092,8.99896894489219,-16.3080989956208,-0.630912084903159,0.244034160327741,-0.30477267198574,-93.9570605754852,-28.2821178436279,-21.5323805809021
45.2,3.15267234819851,-3.68890308284384,4.45555503458315,8.98088839961929,-16.3367118406201,-0.634030166784879,0.229804688727214,-0.49707855918116,-100,-28.9476007223129,-77.7279257774353
45.3,3.47791131065125,-3.45920798573251,4.57979317512868,8.97113508836947,-16.3571953883607,-0.592781085519906,0.189879556731476,-0.622533679656492,-86.7088198661804,-68.1792497634888,-91.972815990448
45.4,3.82101103038747,-3.20273380803488,4.66498802521731,8.96674103146145,-16.3706720431046,-0.514041256476656,0.146877942052367,-0.648940912102327,-50.0566065311432,6.50601834058762,-93.4229791164398
45.5,4.18451904315798,-2.93405120575832,4.71115037959009,8.96579024826228,-16.378138303113,-0.402372290941586,0.113777091551076,-0.590635806119915,-91.6231751441956,37.2146129608154,-88.6596381664276
45.6,4.52928215681654,-2.65286857182548,4.71837093120048,8.96875096257371,-16.3800755672796,-0.257677251232542,0.095707305721429,-0.482948195266971,39.2639398574829,49.3501126766205,-72.2943425178528
45.7,4.81617515572545,-2.36766845382399,4.69170486231349,8.9779502745557,-16.3769420842092,-0.081296201454973,0.092801498592004,-0.3581828460847,57.0592403411865,67.598158121109,-63.3341550827026
45.8,5.04609185054313,-2.09305612225332,4.64805636988195,8.99325282059537,-16.3705179977782,0.113785708006761,0.095785670024418,-0.237073622017563,85.1860642433167,7.44804292917252,-29.1664034128189
45.9,5.25663061449586,-1.81994719690844,4.60203188487696,9.01280122578162,-16.3627447457643,0.314265090183016,0.095220073689807,-0.131482184567906,68.3782041072845,12.9912480711937,-17.2154441475868
46,5.46047582455757,-1.53337542159475,4.5599369688045,9.03491478755855,-16.3548439448013,0.513495274815046,0.087889387828095,-0.041275077205871,52.5470495223999,-36.1462950706482,18.4288322925568
46.1,5.64432376716462,-1.24397870855465,4.52624329301541,9.05646982763405,-16.3480537043983,0.705663383603285,0.07810072977498,0.038070023810225,48.1749266386032,-12.6916214823723,25.9183168411255
46.2,5.80075572136126,-0.95969132479424,4.50738895617501,9.07113699338187,-16.3441078379259,0.881603887039756,0.070221022415169,0.104238079368253,53.2189905643463,2.60750502347946,69.6365058422089
46.3,5.94379048728929,-0.679957714022636,4.5092931697101,9.0708763319355,-16.344725481355,1.03163111813857,0.062370857903398,0.153477810755293,70.8942532539368,25.5417764186859,71.3909268379211
46.4,6.07518735273645,-0.405395145388963,4.53644081558576,9.04732700857255,-16.3513777230193,1.14704401390092,0.054095896962712,0.18695087569049,84.4888627529144,31.5931349992752,78.2038509845734
46.5,6.18983340091103,-0.142589045275918,4.58975749969839,8.99567742271214,-16.3644859292801,1.22418355574979,0.047812614569167,0.207495058410274,76.8922746181488,30.3181886672974,65.795910358429
46.6,6.26448038177683,0.121758241821985,4.66821819616801,8.9147414568886,-16.383775371879,1.26319261744198,0.041797302357384,0.213934326808536,79.8050701618195,21.0923403501511,10.1637214422226
46.7,6.31587187533949,0.367275749734645,4.77081829745415,8.80591346700688,-16.4084547658764,1.26581940676282,0.034658761007358,0.216440545675927,98.3323872089386,28.5259932279587,51.9466996192932
46.8,6.29408195987747,0.593941990980813,4.89490685065757,8.67351377372679,-16.4371209540519,1.23693291920553,0.027744765691573,0.21732038671429,73.55717420578,57.2866976261139,39.4579857587814
46.9,6.28884321934724,0.811300799568615,5.03538346858344,8.52462737093281,-16.4679523971988,1.18498853996358,0.019808447267086,0.218073791366956,42.2033846378326,24.0559071302414,-21.1217001080513
47,6.23348375362436,1.01199965809465,5.18685884120196,8.36605254554506,-16.4992146100494,1.11842895938269,0.010453798575548,0.212491635647322,70.5736339092255,56.496012210846,-45.8286225795746
47.1,6.15993474303924,1.19014530818905,5.34767862154062,8.20132282715026,-16.53004333141,1.04062840191784,0.002030346921312,0.199265930914723,25.7839322090149,100,-17.6714032888412
47.2,6.03298080552044,1.37814462854644,5.51823228375133,8.03268240380055,-16.5603502806188,0.952403894149488,-0.005307207442688,0.177526903081238,90.0144755840302,100,-63.4592890739441
47.3,5.87839764243772,1.52495053070278,5.70214824282521,7.85980894301803,-16.590789155703,0.850352137103367,-0.011170892114669,0.151668624631281,54.3791651725769,42.8465306758881,-48.2915550470352
47.4,5.6785500495418,1.65590367360375,5.90313571266757,7.68188861216252,-16.6223519318177,0.730691532099767,-0.014518476126818,0.123321925454612,11.8530035018921,25.7780849933624,-34.148383140564
47.5,5.45513691381639,1.78026669983776,6.12133761844514,7.50034280603576,-16.6556777536217,0.593897914389834,-0.018516905093039,0.091849643827257,9.71733778715134,49.0848898887634,-53.3586263656616
47.6,5.22933067299531,1.88467551343599,6.3505592220839,7.32079954098714,-16.6902386428131,0.448252470971687,-0.022335772268909,0.055671770932015,-23.1475308537483,10.3349030017853,-73.414558172226
47.7,4.94849913919504,1.99890550345132,6.58127051355577,7.1502219606366,-16.7250452737752,0.305853585475528,-0.027125261978982,0.015323309978587,-81.3527941703796,-13.8268306851387,-53.6231100559235
47.8,4.64312944804737,2.07635838323656,6.80835838420528,6.99085493794781,-16.7592733447568,0.172968374322386,-0.038658379825192,-0.02930025056861,-70.8886861801147,-44.836562871933,-66.641503572464
47.9,4.3164999800424,2.10326458440217,7.03127689575777,6.84064327890581,-16.7922280931332,0.050153484251097,-0.053616770922373,-0.07295494170706,-76.5633106231689,-14.3342047929764,-42.1940743923187
48,3.96571532379529,2.12174727655724,7.24696585136906,6.69788659908277,-16.8234128642052,-0.05960567532856,-0.068271966270687,-0.111390291682112,-91.226452589035,-9.44654196500778,-46.2884366512299
48.1,3.63346440072255,2.11787154427737,7.44876227234197,6.56182510104701,-16.8526398106504,-0.150434380069527,-0.079806761139165,-0.138836986109192,-77.2971451282501,9.56708788871765,-78.4611165523529
48.2,3.33638690589158,2.12278560515774,7.62828128003766,6.43272693407601,-16.8798720528613,-0.2160819558019,-0.084492304104303,-0.149373723033715,-77.6848018169403,25.2769201993942,-78.9604663848877
48.3,3.04803942293744,2.11373650042038,7.77733429414652,6.3135807855407,-16.9047650793927,-0.250642271502672,-0.080646461113365,-0.136742244084115,-50.9036362171173,13.983778655529,-14.0775740146637
48.4,2.75453595037504,2.0923087311043,7.89197620974125,6.20884995790829,-16.9267171381144,-0.250995743857791,-0.066729700454899,-0.101533703642942,-53.2257497310638,38.127014040947,-14.2111927270889
48.5,2.35859259052245,2.04653688073108,7.97552378974213,6.120279860043,-16.9456751351013,-0.219896638966366,-0.045111549788958,-0.059111851568709,5.18083721399307,34.4559192657471,-16.4373263716698
48.6,1.92199232579249,1.97730179643699,8.03555040944692,6.0469409975528,-16.9619762429486,-0.163237065317658,-0.022726138066936,-0.005990640350232,60.0977420806885,14.5522117614746,-3.62182483077049
48.7,1.51931461341336,1.8815254037224,8.07957330215668,5.98498922715269,-16.9762860203243,-0.08848255895394,0.000992767865667,0.050872556223099,69.7257041931152,58.8465869426727,2.76366770267487
48.8,1.11259781145453,1.78758064121345,8.11017271217906,5.93593850490805,-16.9880554444762,0.004408353745344,0.027849349046797,0.0926435146992,71.6881453990936,57.3727905750275,46.7459559440613
48.9,0.678075470077066,1.68221520033885,8.12957977618194,5.90131913986115,-16.9966976079486,0.115717028651036,0.054149973430393,0.121397853982681,62.2175514698029,76.5692055225372,44.7022169828415
49,0.254157873442878,1.56431916255825,8.14107678653202,5.87907655845498,-17.0024271026621,0.242002344009189,0.078082397372586,0.15412652088085,73.4646618366241,90.5805110931397,-18.359112739563
49.1,-0.15803911998479,1.4358037779039,8.1489259799477,5.86189104828962,-17.007110458969,0.374556129040221,0.099434593268792,0.196223031544706,82.6087057590485,90.2424275875092,-19.981287419796
49.2,-0.563338061544718,1.29929930565988,8.15770752634771,5.8380353678587,-17.014410992176,0.500436029221636,0.119075097491161,0.237125248123614,82.9885840415955,100,-27.4137765169144
49.3,-0.947706160146797,1.15927595652379,8.17102205900511,5.79436526016713,-17.0290350014265,0.605798714340831,0.137929933675327,0.267178476037503,91.0830616950989,100,33.2819670438766
49.4,-1.28335921500649,1.02160087959681,8.19152561223534,5.71815858174997,-17.0560448594695,0.677661778394313,0.157469064200535,0.276383125038751,96.7314541339874,49.3459731340408,86.2980961799622
49.5,-1.59136403675216,0.888135863884712,8.22057860783293,5.60560617538949,-17.0974081973741,0.712049610709449,0.17734161531975,0.253459414317901,77.3890137672424,55.1949858665466,52.830982208252
49.6,-1.91643745757729,0.748571832891173,8.26193628477417,5.45752964391811,-17.1529976059238,0.708253960486667,0.19589576806506,0.207855424917206,53.838974237442,57.1353375911713,60.4752480983734
49.7,-2.29212219835494,0.619337587674715,8.32224543773114,5.27581038685665,-17.2217830320412,0.665066713724281,0.211299751076191,0.149350254652281,42.9489612579346,19.1904067993164,54.8490703105927
49.8,-2.68192789958898,0.454570374013204,8.40654180185757,5.06792184331035,-17.2999376147963,0.586907407018782,0.2221174568893,0.088399386853156,-0.816427171230316,-0.078800320625305,13.7568101286888
49.9,-3.09933760437422,0.277717880451056,8.51200750144935,4.85046699843986,-17.3799018042861,0.490046258492071,0.233462536159168,0.034045100599141,7.07849562168121,6.78329393267632,-9.2606283724308
