time,hat{D_{v}},hat{D_{r}},psi,e_{psi},tau_{r}
23.1,1.0449839180988,6.79296320906958,1.56328277622001,0.007513550574888,1.94936897605658
23.2,0.978664365843096,6.72384396342579,1.56664005352739,0.004156273267502,-1.49450832977891
23.3,0.919636513324278,6.571846872316,1.56985303230985,0.00094329448505,-3.35497483611107
23.4,0.879081534667151,6.23499596733942,1.57287075994501,-0.002074433150112,-13.9700949192047
23.5,0.844012978011725,5.88984027633572,1.57561115432466,-0.004814827529763,-15.5392587184906
23.6,0.811208747686499,5.50112000661576,1.57795015081005,-0.007153824015152,-15.7120138406754
23.7,0.787314296461181,5.08992150824968,1.57973658431099,-0.00894025751609,-19.8195517063141
23.8,0.771067620163881,4.60690598670431,1.58123394415414,-0.010437617359248,-18.4525787830353
23.9,0.767828675589671,4.08839028248318,1.58226265950835,-0.011466332713453,-17.6068559288979
24,0.778856610204048,3.63232970839193,1.582780470901,-0.011984144106106,-22.4888682365417
24.1,0.791357680979339,3.07180454304107,1.58254891151484,-0.011752584719941,-19.5312321186066
24.2,0.808626713192054,2.61145543345322,1.58172194518842,-0.010925618393519,-16.8404102325439
24.3,0.830509779262519,2.13356887422833,1.58076102214433,-0.009964695349429,-15.7903373241425
24.4,0.854522675012889,1.68850870872332,1.57956123045618,-0.008764903661284,-10.1040311157703
24.5,0.891380983911038,1.29501405114228,1.57811875678991,-0.007322429995016,-7.4462853372097
24.6,0.934977177906892,0.900373698868263,1.5764155358222,-0.005619209027304,-7.64689147472382
24.7,0.97755088443221,0.596057388367776,1.57463935618525,-0.003843029390353,-1.44740426912904
24.8,1.01854378019363,0.299797200597757,1.57277853719998,-0.001982210405081,3.65498252213001
24.9,1.05896050136514,0.072970608235437,1.57105818672481,-0.000261859929914,4.7822330147028
25,1.09456772866572,-0.106794858387786,1.569465618852,0.001330707942901,5.21963946521282
25.1,1.13024829686993,-0.181886882402709,1.5679221568126,0.002874169982293,6.64411038160324
25.2,1.1699536315346,-0.285287048399893,1.56657244221434,0.004223884580561,7.56124183535576
25.3,1.2061689899094,-0.285247488798452,1.56546882817359,0.005327498621306,14.0528082847595
25.4,1.23899764333864,-0.281027919910252,1.56463281271995,0.00616351407495,10.8635298907757
25.5,1.26157152485538,-0.231456139551036,1.56400768083602,0.006788645958877,15.9228608012199
25.6,1.27205215698837,-0.143343799904343,1.56351637112393,0.007279955670962,12.1067360043526
25.7,1.27827001257033,-0.09471259252362,1.56322080774208,0.007575519052815,12.9624500870705
25.8,1.27970329987593,-0.003343184069532,1.56295780967844,0.007838517116453,13.4348899126053
25.9,1.2794777355126,0.089687912276518,1.56266599973813,0.008130327056767,11.0000625252724
26,1.26688726364303,0.186524590583867,1.56231258670496,0.008483740089935,12.8571406006813
26.1,1.24070316346367,0.240446100412468,1.56201536140891,0.008780965385984,12.065689265728
26.2,1.20297587242681,0.290024559864039,1.56165087709645,0.00914544969845,15.7942652702332
26.3,1.1550308113449,0.304858662773552,1.56113717740524,0.009659149389655,9.5563568174839
26.4,1.09674338605574,0.305452238946102,1.56054964110716,0.010246685687735,17.256997525692
26.5,1.03180927387336,0.283727698964303,1.56002348492951,0.01077284186539,15.6749024987221
26.6,0.953306668279098,0.198627315004954,1.55961452941438,0.011181797380518,13.9414876699448
26.7,0.857269941463136,0.073191886070384,1.5593952623338,0.011401064461099,17.3913821578026
26.8,0.760440160868904,-0.11539806456546,1.55935876169812,0.011437565096773,15.5290499329567
26.9,0.651424185657398,-0.251612331154794,1.55976206591346,0.011034260881442,11.9070336222649
27,0.531796609733099,-0.503312292942498,1.56066813398636,0.010128192808535,15.8755883574486
27.1,0.401466819024333,-0.777886228081625,1.56191300481963,0.008883321975272,9.05986577272415
27.2,0.263132594532991,-1.03938776631488,1.56355584970244,0.007240477092452,6.91872760653496
27.3,0.118648695274788,-1.28322832033905,1.56551508976372,0.005281237031178,4.28442656993866
27.4,-0.035499151357323,-1.61246364824986,1.56775133071495,0.003044996079944,-1.10935317352414
27.5,-0.194218239381163,-1.8661660822662,1.57027183461842,0.000524492176472,-5.07032461464405
27.6,-0.35876857921531,-2.16005883760975,1.57294645758356,-0.002150130788663,-9.87332165241241
27.7,-0.526952339012555,-2.39379274823579,1.57577133858037,-0.004975011785478,-15.9079492092133
27.8,-0.699345015306362,-2.61261965272359,1.57850542293674,-0.007709096141842,-21.4016854763031
27.9,-0.870494754117918,-2.85714120255943,1.58135261447193,-0.010556287677034,-27.6345789432526
28,-1.04416838043702,-3.01305206194013,1.58455510542446,-0.013758778629561,-21.6893926262856
28.1,-1.21821342672309,-3.1320940411363,1.58803540274884,-0.017239075953942,-30.3818136453629
28.2,-1.38939587497514,-3.17513358562522,1.59139516951372,-0.020598842718821,-34.4076722860336
28.3,-1.56287794528573,-3.22276114951499,1.59456787113152,-0.023771544336626,-35.9639376401901
28.4,-1.72974153113913,-3.18018682829733,1.59680161715511,-0.02600529036021,-36.4248096942902
28.5,-1.88617190761807,-3.08378362856884,1.59805325891616,-0.027256932121265,-37.4605149030685
28.6,-2.04063545579267,-2.91269285125182,1.59827047629651,-0.027474149501609,-30.6148946285248
28.7,-2.18636577717147,-2.69252011904904,1.59736296966521,-0.02656664287031,-35.2355718612671
28.8,-2.32087253444089,-2.44226813717126,1.59510612192451,-0.024309795129613,-33.5292816162109
28.9,-2.44427520909971,-2.14101757469427,1.59179693402453,-0.021000607229632,-25.4184454679489
29,-2.55178278478817,-1.81917450650339,1.58764400951009,-0.016847682715189,-14.0048772096634
29.1,-2.64667835176802,-1.38189181423409,1.58362522194255,-0.01282889514765,-8.87520834803581
29.2,-2.73464789132486,-0.961617524288789,1.58005055563756,-0.009254228842661,-6.25056847929955
29.3,-2.80847313821704,-0.498580163500077,1.57657403463183,-0.005777707836931,0.402906257659197
29.4,-2.86708650990781,-0.058120704568041,1.57315941490707,-0.002363088112174,5.17225787043572
29.5,-2.90906843985868,0.354877740967131,1.56978516719125,0.001011159603647,11.051694303751
29.6,-2.93604931843672,0.800871662750543,1.56645674272423,0.004339584070669,15.4036968946457
29.7,-2.95568044237156,1.2011193804594,1.56303343184651,0.007762894948391,17.6901325583458
29.8,-2.95222789789325,1.60764490985152,1.55974131430475,0.011055012490151,25.8811891078949
29.9,-2.92625433413365,1.89703272596951,1.55706522895757,0.013731097837331,28.4195095300674
