time,hat{D_{u}},hat{D_{q}},hat{D_{r}},x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
13.3,-2.84946543873735,-0.323775479505973,-5.07043888306251,9.33458131766112,-3.12169207635936,-8.14327207264865,0.034591670637319,-0.015828890369486,0.032511581229757,3.02084684371948,59.5467388629913,17.4824833869934
13.4,-2.02275038861721,-0.623085135884739,-4.59857499686278,9.28902492603737,-3.28688491005707,-8.16505294634043,0.011294848949478,-0.010173463108379,0.002718807844437,2.94281654059887,42.4750745296478,-61.6699039936066
13.5,-1.08929296272625,-0.294186480657878,-3.86507003980129,9.27315081011553,-3.44894592545272,-8.18708287497584,-0.000734314912693,-0.004239426609489,-0.01822288017479,4.63218055665493,73.0691432952881,-19.0732762217522
13.6,-0.652274027274227,-0.464080609277341,-3.264151915628,9.25637018396979,-3.60330440720315,-8.21098078487979,-0.003547632058311,0.002688553187952,-0.022832702107211,5.50124272704124,-10.1402267813683,-37.1952772140503
13.7,0.033475889160098,-0.484373136581421,-2.88694736425863,9.23295653130087,-3.75338829651741,-8.23992745243998,-0.003241852641352,0.005883735259627,-0.022093668592176,0.090005388483405,-50.2421975135803,-19.1894322633743
13.8,0.673785696755639,-0.542341017644911,-2.19256629625902,9.20256456287544,-3.90133177213057,-8.27284498299878,-0.002439465633525,0.003193145398228,-0.01923421705884,-19.8638021945953,-31.5397560596466,-19.0965458750725
13.9,1.34884674373194,-0.330353797972839,-1.27502238810336,9.14854887173169,-4.0412201416189,-8.30627322404753,-0.003484508082083,-0.003693235506529,-0.003804875901953,-9.99905541539192,-2.12025493383408,18.0882066488266
14,1.72374041592546,-0.727403283671569,-0.952125178192818,9.05905434809853,-4.17005058984771,-8.33835507372243,-0.010035639378779,-0.01091010422234,0.015403568830893,-21.1610972881317,4.17131930589676,55.3524017333984
14.1,2.61516662332826,-0.745070998991859,-0.341182330517748,8.96178944283118,-4.29899418297322,-8.36747788558933,-0.019433691689274,-0.015211762865862,0.015194611763724,-28.1386584043503,14.2952546477318,58.1141114234924
14.2,3.14184635575416,-0.870065772547597,0.326702552681029,8.86769760632992,-4.42950198819209,-8.39104094292765,-0.028001486877558,-0.016506979043938,0.00575048430244,-53.8868248462677,48.0224549770355,-1.44678354263306
14.3,3.73809036826455,-0.98691262561884,1.16964855559177,8.77737446812696,-4.55930166201413,-8.41004816416985,-0.033832684988787,-0.014632430280249,-0.002471417552826,-37.3486906290054,74.8282015323639,-21.5740099549294
14.4,4.10671440744405,-1.1608151453928,1.54184396720159,8.70082173731502,-4.69331839480029,-8.42816851812776,-0.038118372950208,-0.010210752385817,-0.015900514962021,-69.2314207553864,66.5102958679199,-6.20421171188355
14.5,4.56466336896419,-1.10910332629769,2.51398726200081,8.65563977207207,-4.83734234656325,-8.44770682882848,-0.038302355898092,-0.003412339578274,-0.035400523031833,-63.4024977684021,56.4846992492676,-77.1266639232636
14.6,4.92210764768901,-1.14394478012799,3.36458344618888,8.61704452602289,-4.98386160256926,-8.47052056382887,-0.036176842547734,0.003021633357408,-0.038723316263773,-54.1769623756409,26.7136186361313,-44.3547368049622
14.7,5.09078373893185,-0.953095969527245,3.97582241050741,8.56858491915577,-5.13123086951363,-8.49956566598935,-0.038365147158701,0.004170793631279,-0.032919597412695,-38.8142913579941,-31.3585937023163,-22.5395351648331
14.8,5.47628099255487,-0.864716695375068,4.38470582994702,8.50853213539605,-5.28142627783868,-8.53360485491951,-0.048030153624044,-0.001120708231011,-0.024422634103585,-47.4577605724335,-63.3708953857422,-8.14976245164871
14.9,5.73046537553367,-0.945481641548442,5.04299785100475,8.43157215968957,-5.43169239719927,-8.56872134340486,-0.066207209567125,-0.010759603222034,-0.010896633669539,-57.7455401420593,-27.8939604759216,43.5275435447693
15,5.73738973813827,-0.885258024470356,5.34460370100221,8.31942025157717,-5.56564238623476,-8.60202343426331,-0.091775072450135,-0.022824069161331,0.016320262812461,-36.3403111696243,-12.8009587526321,70.5030977725983
15.1,5.60292670039633,-0.739044198497276,5.13621448601518,8.18610671629722,-5.68982281236791,-8.63145578251013,-0.121240061287925,-0.03623842017705,0.032164166810686,-66.1273002624512,-11.0293701291084,70.0833797454834
15.2,5.50725600204584,-0.752971031932131,5.54090599026399,8.05581421866017,-5.81690798494381,-8.6541993651117,-0.149753668468574,-0.049119661396059,0.023347107260371,-65.6469941139221,20.0997099280357,41.3984328508377
15.3,5.46596098677617,-0.584840124846394,5.63513102022763,7.93289845593095,-5.94382407390806,-8.6711535422478,-0.17288392386371,-0.060562901759421,0.006809799351213,-46.0086405277252,71.2767601013184,8.21180418133736
15.4,5.24876829928116,-0.270820990383738,5.7337202713738,7.81759158578139,-6.07017692594777,-8.68608681915879,-0.191108713726579,-0.070798981884905,-0.012870198459737,-56.5126061439514,57.5985968112946,-24.1505116224289
15.5,4.75111242714396,-0.143717366305495,5.83834609208867,7.72909137661503,-6.20536227208135,-8.70137384679149,-0.202274701769305,-0.077193241820507,-0.052179788068842,-62.6193702220917,24.7891038656235,-79.419207572937
15.6,4.54130042358747,0.078990904070863,6.25405938269703,7.67014458438944,-6.34856516866324,-8.71913182743507,-0.201907292521172,-0.076198014055523,-0.101025564785353,-100,14.5564705133438,-66.1567866802216
15.7,4.05080721860162,0.387689857258209,6.27030606565243,7.6151810373404,-6.48462537361679,-8.74205453025541,-0.190996189054751,-0.067696586228847,-0.132930952088879,-55.1363170146942,50.0374436378479,-67.1012401580811
15.8,3.60534461214704,0.779048684343012,6.00149043646737,7.55969814513145,-6.61065583852092,-8.76953513424481,-0.170730532847645,-0.05432763163145,-0.148630742763439,-53.6717057228088,15.9277632832527,-75.6826877593994
15.9,3.20608350932871,1.00235236247812,5.5646382794026,7.50148553819424,-6.72949974263272,-8.79838651182435,-0.144983493789803,-0.043123957830505,-0.152055741137903,-28.1627535820007,28.8082331418991,-74.1090595722199
16,2.4915109866847,1.37037635824673,5.33394690075712,7.44092775853703,-6.84115687151901,-8.82609780337577,-0.113941909338723,-0.034752042228852,-0.146760713379527,-25.5089640617371,42.0928150415421,-87.1891736984253
16.1,1.79881858200552,1.74088359937375,5.18359323687,7.3798284914043,-6.94451829661588,-8.84921700329385,-0.075758817275065,-0.029041006283964,-0.134909264419769,-39.4192904233932,18.5146853327751,-73.6441254615784
16.2,1.30865848039096,2.08590922763019,5.01742160192197,7.31261911959992,-7.03848085113593,-8.86695876645201,-0.034954265080488,-0.022485001175703,-0.113004656826927,20.876581966877,65.9097909927368,-71.0503816604614
16.3,0.682631063867472,2.17287510925022,4.94598496135392,7.22068705839535,-7.12358597580426,-8.88319211871252,-0.008480013267392,-0.012335956490491,-0.075542421262182,36.5716993808746,66.8154537677765,-53.1780600547791
16.4,-0.167845674999407,2.7570351124731,4.29569181114603,7.09582262310699,-7.19174870693233,-8.90325553779675,0.000488853162213,0.001705287080981,-0.031469041915746,44.6063190698624,65.1281714439392,12.7362579107285
16.5,-0.948182897680582,3.00063930451178,4.09440415716673,6.96147700114594,-7.2582470484029,-8.92975099687779,0.002630788358811,0.018808456826997,-0.010545864066527,11.0203310847282,59.1850638389587,-18.6160683631897
16.6,-1.56563022853608,3.31846549411653,3.75392781154474,6.8293354797262,-7.32643091149583,-8.96276868805133,0.005135867373228,0.033631490561639,-0.007225594505027,31.56498670578,-19.9383854866028,-42.3204451799393
16.7,-2.03814043004822,3.82463658176274,3.53309244567683,6.7018822122667,-7.39568652286013,-8.99995032536483,0.010395429587576,0.042833206794786,-0.014265087034298,23.7850248813629,-27.5602370500565,-21.9144806265831
16.8,-2.56341669993526,4.30196095517481,3.57235405485147,6.57738074590343,-7.46747583209106,-9.03381748165763,0.017127119098271,0.043978665013536,-0.024085029349028,38.7664556503296,17.4488544464111,-44.8918372392654
16.9,-3.57959925147753,4.57246695022041,2.94916273970452,6.4641953469901,-7.55490791673163,-9.06183472401093,0.022989458350508,0.041701341831624,-0.04110658330498,71.6265320777893,-33.5324168205261,-72.4600672721863
17,-4.2891119211133,4.7178992576995,3.13217229564166,6.37111888395964,-7.66922036506016,-9.0850992687418,0.027927185774821,0.035481103517248,-0.0667354815961,78.53684425354,-47.9782849550247,-86.3426268100739
17.1,-4.64347583374078,4.77497831151598,3.13516344940136,6.28011433027099,-7.78927377310821,-9.10705814582691,0.033089075507697,0.028724069531934,-0.077652252217305,81.9299101829529,10.5479791760445,-83.294951915741
17.2,-5.29751192742937,5.01512628437181,2.95938791655893,6.181808493292,-7.9064068540519,-9.13120376671768,0.03586422855647,0.025335704666546,-0.069607057753105,79.8407971858978,-16.4216056466103,-63.3617997169495
17.3,-5.84798851444952,5.01798392454119,2.94768626127522,6.07818557095306,-8.01724932922695,-9.15942270606168,0.038713376963919,0.021873871165315,-0.052801659641268,76.3939917087555,-74.4631409645081,-48.8421231508255
17.4,-6.19577716485491,5.2892823683524,2.68046532257309,5.9691744771192,-8.1154027245462,-9.19043775502513,0.044163635607339,0.016370668078222,-0.030287877093506,87.2837901115418,-50.6289482116699,35.1767838001251
17.5,-6.63344113899132,5.26461634117148,2.73097474477979,5.8463924151868,-8.1783937284871,-9.22038980849895,0.055392446574834,0.012436203608599,0.000838347317675,72.676008939743,-12.8895178437233,51.3978958129883
17.6,-7.08173449801452,5.32354059220518,2.20500786345665,5.71911708033414,-8.21686948271866,-9.24791310819228,0.075543949709737,0.012147808671595,0.020943329408768,72.6800501346588,7.67265409231186,21.1295157670975
17.7,-7.24518570645898,5.16274888200034,2.06730781776574,5.59932872726726,-8.25242565820696,-9.27111397170348,0.104692069046114,0.013523635327435,0.026551529172426,79.9067378044128,26.371967792511,4.28495295345783
17.8,-7.31216808857231,5.00406721300634,1.93723367391311,5.48617572648806,-8.28619444579526,-9.28834139531083,0.141411305264125,0.015303011841234,0.028968441886682,79.8993825912476,21.6529190540314,9.92782786488533
17.9,-7.24539839487582,4.62469623332531,1.71751882217209,5.37968848757451,-8.32011619135781,-9.30040616840475,0.184282874394883,0.017887077734313,0.030132052253856,84.5432877540588,26.4915108680725,-5.62997758388519
18,-7.36104090268236,4.29116736519707,1.32273587910554,5.29209835234136,-8.37519197148865,-9.31111107340321,0.231073696894946,0.020534453620372,0.024925437818963,93.7738001346588,14.944714307785,-38.7705892324448
18.1,-7.36765511738032,3.95353396379816,1.55137867962393,5.219211111369,-8.45071237977867,-9.32206657492351,0.279592444589069,0.018285110993646,0.030516155198035,95.729124546051,-13.1778240203857,-26.0155856609344
18.2,-7.39778332704403,3.91332351923017,1.5843260726588,5.1454390061474,-8.52368519131198,-9.33520927810264,0.329535379468687,0.012420493250581,0.049553208468595,96.0761547088623,-24.5266944169998,-10.3074558079243
18.3,-7.14146311842354,3.52495352089736,1.11805148644897,5.06940303377166,-8.59217093062651,-9.35269355613237,0.379983122882775,0.006367169501421,0.069972391642234,97.5675225257874,-6.02293610572815,-11.0761977732182
18.4,-7.06359131469014,2.87865046485511,0.757182762178636,4.99015040552019,-8.6567778626462,-9.37439841024589,0.42946490157765,0.000819110771646,0.088161084939811,96.9882667064667,-11.1042365431786,-20.6026926636696
18.5,-6.61762486745148,2.36574763732103,0.722675672464948,4.89935983809138,-8.69835033302571,-9.39704078928349,0.478913960072908,-0.005855372049037,0.114910333626151,93.4553444385529,-15.5001237988472,29.9567997455597
18.6,-6.27587237600264,1.88207966887214,-0.041600251708987,4.79462092303518,-8.70839234805328,-9.41909331210786,0.529667666380186,-0.012422526460532,0.141460869770501,90.7528519630432,-22.773152589798,52.6366174221039
18.7,-6.08455037774189,1.13459372114108,-0.469382412474731,4.68435220575341,-8.71416855787644,-9.43859637578147,0.577954548184209,-0.018961506630449,0.147836721237932,90.3086960315704,13.5015398263931,28.8494527339935
18.8,-5.48281347725062,0.558467178384695,-1.28614679218104,4.56926614827635,-8.72322594303872,-9.45310990889308,0.621310367948255,-0.025233210835563,0.145641172543865,88.6730372905731,0.617632269859314,28.0315756797791
18.9,-5.00833584476115,-0.157992590535047,-1.52036535352545,4.44814605401077,-8.73653024717839,-9.46328402825204,0.657983979742224,-0.030422515614128,0.140561258115485,86.7513418197632,3.10724973678589,28.3589005470276
19,-4.67526166322007,-0.707455959230813,-2.39229158350525,4.3257090416821,-8.76884756606685,-9.47283199684287,0.684202473023085,-0.03274215088999,0.128779460944219,86.8967771530151,38.9784395694733,4.28353063762188
19.1,-3.91682306625034,-1.13544948050817,-2.76285386643971,4.20686868442056,-8.83719238676914,-9.48442464762906,0.695843476464654,-0.033534888881465,0.108893024468093,88.8778150081635,25.91592669487,-40.5476152896881
19.2,-3.53765373632989,-2.13186302039998,-3.22187187395606,4.07963413456298,-8.91851917895742,-9.50027815504626,0.694014517352193,-0.035029172140458,0.100448528807829,89.7418439388275,13.8977691531181,2.25482285022736
19.3,-2.9469943115872,-2.65946041779356,-3.95617050592935,3.93754129817149,-9.00180236438157,-9.52350144958817,0.677646048467296,-0.037512399789771,0.09851121195013,90.7974898815155,-3.76736149191856,9.28637906908989
19.4,-2.5946514855543,-3.11878320205253,-4.50082685696815,3.77811972498638,-9.08680197440172,-9.55376437977309,0.644435896874434,-0.042203047729862,0.098299707197283,90.1216328144074,-1.25095807015896,-5.97957074642181
19.5,-1.61715590981035,-3.76458357017322,-4.92038620284571,3.59695517987187,-9.16532129245723,-9.58761236377345,0.593836498154983,-0.050422477841031,0.103836385628906,87.4045014381409,15.1230528950691,61.7898404598236
19.6,-1.06875524737546,-4.65190611287871,-5.50056503596518,3.38664869155571,-9.21448009529383,-9.62259687213672,0.527505769501787,-0.056946509621976,0.114499588289738,88.8999283313751,46.8356490135193,81.6940009593964
19.7,-0.55547940223835,-4.99994835457123,-6.52241007085223,3.15186378343469,-9.25319499323233,-9.65811132399008,0.44269441664132,-0.060022242361747,0.114281298259813,82.8624129295349,24.2271468043327,55.3000450134277
19.8,0.107451451326182,-5.51875019626189,-7.02888478732769,2.90190513079192,-9.30278499668946,-9.69163695975587,0.340224894218494,-0.063485263367235,0.101623129351662,40.7488971948624,44.2057907581329,44.8030531406403
19.9,0.640860320343548,-5.98597018504807,-7.4053712247056,2.64990851489271,-9.36110854908203,-9.72178763847393,0.232818162339252,-0.071416678021767,0.081400472006989,-10.9612226486206,69.5198118686676,64.3014430999756
20,1.00144643391838,-6.2722696553235,-7.91848304561428,2.40848567110567,-9.42553399767188,-9.74929341458953,0.132465951736026,-0.082540302523844,0.053883694788501,-9.10211950540543,52.558559179306,2.30474770069122
20.1,1.68013856291832,-6.69166674368091,-8.25330253843976,2.19344203898572,-9.51304799285935,-9.77585270708822,0.04605470773732,-0.092947157123033,0.01222393260631,-62.2978210449219,67.5644755363464,-40.2302771806717
20.2,2.17687977846461,-6.60772414638699,-8.27982307984455,2.01069942812283,-9.61675107462064,-9.80188385758684,-0.015418829945804,-0.097360905903884,-0.025089164716318,-76.7605245113373,65.7316088676453,-52.729994058609
20.3,2.60480925241515,-6.69676189231939,-8.37204800205677,1.84725911851725,-9.70730789516825,-9.83091352250909,-0.051565418657896,-0.093757406875095,-0.043657448519562,-70.6016182899475,47.0198094844818,-12.8317624330521
20.4,3.13055007054868,-7.02125806587039,-8.56211760328244,1.69700090619955,-9.78334438460312,-9.86321773123669,-0.068557904938869,-0.085866502742204,-0.054019762268579,-71.6501414775848,64.3638908863068,-22.9455262422562
20.5,3.57687606690338,-6.98953452628526,-8.58345107153097,1.55487876816898,-9.84803411630774,-9.89678263712149,-0.07261513699103,-0.078735289177679,-0.059546791307059,-75.4730343818665,82.900869846344,-24.028405547142
20.6,3.88544168194418,-7.12171566281085,-8.41679400183117,1.41802424713818,-9.90318620179984,-9.92843380581807,-0.06712361605722,-0.073994749460869,-0.057606915159095,-60.3660345077515,21.9752088189125,-17.9421007633209
20.7,4.1043291750142,-6.84412625674753,-8.08510305337841,1.28293616427252,-9.94477806917688,-9.95745091203427,-0.05621032065537,-0.071983848278284,-0.046049353255094,-35.81183552742,43.1890994310379,-33.6772441864014
20.8,4.32624137022987,-6.86652498716378,-7.8267760258919,1.14498175224908,-9.96754952095333,-9.98101893590101,-0.044994945600469,-0.074832285760981,-0.024062457148778,-27.275139093399,60.3446483612061,7.99943953752518
20.9,4.68662044844878,-6.65001164052005,-7.58499800792918,1.00196794485684,-9.9661318027923,-9.99965497062802,-0.036627186657078,-0.081058320502601,0.004679469796603,-74.5095014572144,67.2269880771637,22.4615544080734
21,4.49440275016263,-6.41738131465156,-7.1913269293683,0.850494082005721,-9.94218748130745,-10.016282627869,-0.034940413446797,-0.087975068077654,0.028773331868069,-90.3079748153687,77.6160717010498,65.3916895389557
21.1,4.7233772411421,-6.07988915604855,-6.428503615786,0.694414957611725,-9.91861601092163,-10.0339437261864,-0.037532256413149,-0.092868756679547,0.030890556116203,-12.6961141824722,86.453914642334,15.9506991505623
21.2,4.82720579517964,-5.66336372776132,-5.54066030514847,0.536154345421003,-9.89886646400539,-10.0541319033932,-0.042979993011055,-0.094240089141015,0.023170265028455,-18.358325958252,76.2989521026611,27.3841053247452
21.3,4.89337142230525,-5.14838818713526,-4.99798633318433,0.37882311801882,-9.88290672622552,-10.0798534377492,-0.04942722271819,-0.090583403482411,0.010261429007001,-63.5058283805847,59.8240852355957,17.850498855114
21.4,5.03049767472137,-4.66273497772677,-4.18163399432058,0.222492034277912,-9.87151321273534,-10.1110227806345,-0.057105585499747,-0.083573682077401,-0.006499970393897,-39.082133769989,50.175678730011,61.5110039710999
21.5,5.07825443607453,-4.23145175472888,-3.25130336615851,0.071756865002932,-9.88593428583709,-10.1445575248861,-0.062892405068481,-0.074561716162537,-0.037497920376218,-62.642377614975,51.4369785785675,-57.5583457946777
21.6,4.9256123253704,-3.46244717453949,-1.99995314886111,-0.071189805882255,-9.9280779681394,-10.1741718995249,-0.060844447318695,-0.067556290371822,-0.066372300617121,-50.0883340835571,71.6890037059784,-55.5758476257324
21.7,4.76655035633059,-2.70940603798027,-0.954715834148972,-0.211664210186074,-9.96763836476186,-10.198417859593,-0.051992345072185,-0.061996705359529,-0.070553138109198,-71.2967157363892,75.0734269618988,-54.014378786087
21.8,4.58420286869661,-2.50006765349804,-0.265600813832369,-0.350700522259154,-9.99851394779655,-10.2192010780836,-0.038532686678059,-0.055010020409075,-0.058321805030612,-19.5023462176323,54.5576512813568,-19.5212036371231
21.9,4.50162096109947,-1.90420876219217,0.633534565937717,-0.492245161373685,-10.0203108646592,-10.2452524161961,-0.027519130413521,-0.042142034068344,-0.040189962814886,-18.0731207132339,62.3091578483582,-2.95601338148117
22,4.43370306412437,-1.00654727195244,1.7736294607073,-0.638435583058644,-10.023677776918,-10.2784260127836,-0.023771839742743,-0.028713717200045,-0.01532505707201,-3.84397655725479,-28.6358207464218,45.0368195772171
22.1,4.16145093753085,-0.43802785112693,2.47662616009035,-0.787210000015286,-9.98698696898593,-10.3161783316796,-0.029145938839706,-0.021540745204276,0.016373604611355,-29.4728577136993,11.8578940629959,65.9701228141785
22.2,3.82227357672055,0.091208946203796,2.92746711132533,-0.940157175306562,-9.9323581285346,-10.3543000742599,-0.040653566171566,-0.017447663744284,0.03158209736115,-25.9304463863373,9.7272701561451,60.4079306125641
22.3,3.96729180687204,0.648227520893441,3.89908274209128,-1.09639376599564,-9.8806401899326,-10.3900743991603,-0.053997541835213,-0.014295169708552,0.028508265440019,-12.4294593930244,32.770699262619,17.35550314188
22.4,3.7796443469721,1.27190691403171,4.43701835533817,-1.25329185940939,-9.83326065643419,-10.4202794177522,-0.066339133281673,-0.010341439984963,0.017886894211632,-40.3446078300476,33.0167353153229,39.7966742515564
22.5,3.51967713000719,1.56264772384474,4.70954907232903,-1.40735270453435,-9.79479685963115,-10.4454028155554,-0.074424244455603,-0.002774064980504,0.000770845001541,-77.8556406497955,68.4957683086395,-58.32639336586
22.6,3.44836110236487,2.12673353243495,5.45535185321579,-1.55488983430683,-9.7891202021449,-10.4680262440711,-0.07315336535442,0.00794065858316,-0.024877997772926,-2.85049974918366,-26.3375610113144,-70.8659410476685
22.7,3.54191990781704,2.69673015427126,6.37735545625622,-1.6989279511479,-9.8043147579639,-10.4911903043294,-0.06474481780643,0.017073977921785,-0.042117737619037,-17.5953969359398,33.3431482315063,-54.0663242340088
22.8,3.19679576445177,3.05411195935595,6.43437024015052,-1.8404074151335,-9.81382189808573,-10.5162715395194,-0.052645311732102,0.026139274467757,-0.042348798251261,0.65777599811554,-15.9416913986206,-32.7349722385406
22.9,3.11627637068657,3.38106160934301,6.64157225867434,-1.98081316907734,-9.81630414596667,-10.5465662759086,-0.039918136755037,0.034823454307038,-0.038378584447902,18.0851504206657,-24.1840690374374,-30.627629160881
23,2.90047195997717,3.89311043969164,7.01222880495805,-2.12343635946017,-9.81021824147324,-10.582094811595,-0.030751949144315,0.040861930883114,-0.032508929857245,17.6511988043785,-48.50252866745,-18.4909328818321
23.1,2.96476504490966,4.00177043877465,7.17325001554732,-2.26123037915065,-9.77340738954808,-10.6196020436984,-0.02544297112859,0.043475749411034,-0.014128250215376,-3.24784964323044,-57.7798306941986,37.3885214328766
23.2,2.69543102420575,4.20307288519694,6.70268509757987,-2.39166829561193,-9.70640942482291,-10.6556788315021,-0.021638960953293,0.044870889549827,-0.000655801020607,-2.38495618104935,-42.5940245389938,18.5736522078514
23.3,2.71001006684749,4.4794091968803,6.32203169026429,-2.52284552049138,-9.63838754640794,-10.6892965414823,-0.018050239562455,0.045393731854409,-0.006017241809187,-8.63797813653946,-22.6029112935066,-18.608321249485
23.4,2.89129419068397,4.36848383445604,6.16170984745265,-2.65687227901625,-9.57349392086147,-10.7172533652177,-0.015452225138461,0.04414378709475,-0.016988444732453,-44.1868543624878,-9.98585522174835,-71.5760350227356
23.5,2.66901846600826,4.34077543044129,6.02378364496945,-2.79405647881249,-9.51127925244415,-10.7402777631045,-0.014684938479254,0.044720810628907,-0.027470759881405,-9.73426997661591,26.4613270759583,-41.21053814888
23.6,2.73567271688634,4.231795810469,5.46901290106911,-2.93778009253913,-9.47025864773917,-10.7611688965188,-0.014926976507686,0.046790801204815,-0.049031897595209,50.3406345844269,6.21840059757233,-72.6534128189087
23.7,2.62985405842988,4.43006074523271,5.42507348911523,-3.08823337709096,-9.45999992129755,-10.782662092084,-0.012617978907621,0.044612783523446,-0.080792037330933,6.39073103666306,-33.0929577350616,-87.6184046268463
23.8,2.58810321665525,4.24444524882928,5.01867293650972,-3.24052977732178,-9.45197246859507,-10.8048000302533,-0.008820236786187,0.038365457585431,-0.099241146698308,-10.2124154567719,13.4774804115295,-83.0609202384949
23.9,2.49232830685032,3.79123607816721,4.59181788254293,-3.39339681355824,-9.43691438883158,-10.8309469513956,-0.005922566357637,0.033239676301204,-0.10197800890859,54.4649958610535,-1.86277031898499,-63.7434720993042
24,2.4369975909717,3.96083090582554,3.89610796818666,-3.54568396925368,-9.41379728573507,-10.86087054934,-0.003998292815506,0.027417380414395,-0.094744215372851,10.2251455187798,-65.4595851898193,-51.9593715667725
24.1,2.81505781896949,3.89864710728491,3.6249623394424,-3.69198203369139,-9.37247146982385,-10.8923712225556,-0.003644365716577,0.019945555124535,-0.073181166999108,26.3417184352875,-48.4286844730377,-13.0272075533867
24.2,2.83305755008238,3.72595250152438,3.00304201934267,-3.82148353635167,-9.29457357524271,-10.9217376830824,-0.00517683610864,0.011412415462105,-0.037153897774815,-19.6066617965698,-20.8144217729568,29.6910315752029
24.3,2.79348627389174,3.52589765528611,2.30760118826411,-3.94540503582696,-9.20105159702391,-10.9492592000265,-0.008541686805599,0.005439189650981,-0.016416885889239,-13.2926896214485,16.3525223731995,6.26049712300301
24.4,2.93713839922502,2.96829103126451,1.78899802058844,-4.0705443856921,-9.10839527104326,-10.9718745400797,-0.011582349862026,0.001297530141118,-0.008462670248279,-31.3394010066986,30.1473200321197,-8.1967331469059
24.5,2.92576571108466,2.7430681387869,1.24011510904053,-4.19648497698177,-9.01760580613446,-10.9897613814244,-0.013736764729913,-0.000130812057977,-0.006062703897409,-30.4766356945038,53.7702441215515,9.10307765007019
24.6,2.68821153730754,2.36791605025149,0.702417886875761,-4.32576344867382,-8.93295377653785,-11.005013490631,-0.016009689013711,0.00134115896947,-0.008352953199414,6.34577572345734,64.2010807991028,-21.2070345878601
24.7,2.85716993605172,2.04424240195487,0.678400445830975,-4.46454766373033,-8.87759099508016,-11.0212960618444,-0.014933385059974,0.004165693748352,-0.021235036715905,-36.1388772726059,8.86625051498413,-67.6613032817841
24.8,2.83915727317254,2.04270763210266,0.625139256778027,-4.60954746795818,-8.84030880121608,-11.0388397800108,-0.01050515339058,0.004824285700967,-0.024982761010222,29.2092800140381,15.9533590078354,-74.4670033454895
24.9,2.6480396883846,1.72862015722731,0.253632308209499,-4.75366021920924,-8.79583903127983,-11.0611734950119,-0.007560097167923,0.004816944007215,-0.016507057877182,12.6789331436157,-21.1790025234222,-10.0358076393604
25,2.6723100711684,1.62986757778583,0.060229055154525,-4.89563000132431,-8.74387691415575,-11.08835418228,-0.00589198231056,0.001240705166125,-0.005651819642394,-31.0493767261505,-31.2856256961822,-35.9476029872894
25.1,2.48484595392197,1.42624798393284,-0.159654787411698,-5.03462761323869,-8.68557453560189,-11.1184085752857,-0.004468554123724,-0.006579201199528,0.00485369595813,4.11532185971737,-25.8852660655975,-29.7190010547638
25.2,2.58504197532005,1.34594591673713,-0.053596105654729,-5.16729875990083,-8.6151469634703,-11.1471000829558,-0.003856232176944,-0.016111406418405,0.019721263780943,-29.5118659734726,-7.50226154923439,34.3576729297638
25.3,2.40735136894101,1.14017742638342,-0.145860331828595,-5.28657206548059,-8.52215464516477,-11.1742914373782,-0.005370685340065,-0.023741801330431,0.037193295480361,10.0233398377895,19.3392902612686,74.9137401580811
25.4,2.06082069071884,0.975775812361107,-0.40414964164283,-5.39445511809506,-8.40789818967413,-11.1976747955445,-0.009419219711944,-0.028393580504175,0.048032092981063,14.0426084399223,45.5081313848496,47.6064562797546
25.5,1.98292927959346,0.690966874611174,-0.599842365825356,-5.50148434990431,-8.29032646037241,-11.2165886764166,-0.013451729702145,-0.026618945068963,0.042527679923372,4.16842699050903,48.0231523513794,15.356257557869
25.6,2.11384210175535,0.757233959653308,-0.405788123571703,-5.61026069448021,-8.17763994907041,-11.232506396014,-0.015452688629048,-0.020280368943918,0.030110229065334,-1.64279825985432,62.905079126358,-2.45046019554138
25.7,1.50727200145503,0.720348460238185,-0.152490834412397,-5.71956025291429,-8.06988572612179,-11.2496300990005,-0.015479870872529,-0.010445474074535,0.015907768925039,-0.445117428898811,62.329089641571,38.9754295349121
25.8,1.13608768869451,0.798219305181959,-0.095453253891959,-5.82916137602929,-7.96608687628314,-11.2691220505981,-0.01436279944241,0.002148408616748,0.001425724761917,-24.606642127037,61.2237095832825,3.25138829648495
25.9,0.802633289332987,0.684176812213658,-0.132011107816354,-5.93935728285724,-7.86695823932056,-11.2937835221321,-0.012675104221991,0.017044613660059,-0.014025540006597,13.7667581439018,19.8271125555038,-30.6121945381165
26,0.740376823083989,0.873589266217822,-0.134357625513645,-6.05579682745619,-7.78611519035465,-11.3243127081365,-0.008114077602541,0.028559805766092,-0.037245857243311,-2.61923223733902,-41.7064875364304,-73.5652387142181
26.1,0.383188599387257,1.05009052712098,0.249345218566614,-6.18747346144716,-7.73105372054028,-11.3592684377549,-0.001906684930276,0.029079410757149,-0.065296899565058,20.3594863414764,-46.2960809469223,-66.1296010017395
26.2,0.083910659757981,1.03382679980692,0.397713186961195,-6.32382579965208,-7.6773961924708,-11.3936087902394,0.004471135133906,0.021119767592798,-0.077846994855513,51.5015840530396,-52.4855971336365,-76.6385138034821
26.3,-0.385683681606446,1.38709546352196,0.503631875609678,-6.45969033489835,-7.61484011657483,-11.4238998543026,0.00933957892023,0.00961687614622,-0.076249178395207,34.75501537323,-33.2160711288452,-78.8436233997345
